chr,TnG_start,TnG_end,peaks
chr13,98041476,98041495,[375581]
chr13,98093334,98093352,[375594]
chr13,98472880,98472899,[375688]
chr13,98768618,98768636,[375747]
chr13,98814186,98814204,[375760]
chr13,98893288,98893307,[375793]
chr13,99343921,99343939,[376007]
chr13,99652144,99652163,[376087]
chr13,99752111,99752129,[376100]
chr13,100284245,100284264,[376206]
chr13,101029037,101029055,[376401]
chr13,101096991,101097009,[376412]
chr13,101917051,101917069,[376689]
chr13,101951184,101951202,[376701]
chr13,101995596,101995614,[376709]
chr13,102021784,102021802,[376717]
chr13,102128170,102128188,[376754]
chr13,102307719,102307737,[376779]
chr13,102355412,102355430,[376792]
chr13,102586344,102586362,[376822]
chr13,102677765,102677783,[376858]
chr13,102852883,102852902,[376937]
chr13,102857961,102857979,[376939]
chr13,102878915,102878933,[376952]
chr13,102932170,102932188,[376990]
chr13,102932341,102932360,[376990]
chr13,103915710,103915729,[377203]
chr13,103974095,103974113,[377222]
chr13,104040705,104040724,[377257]
chr13,104365315,104365333,[377338]
chr13,104650307,104650325,[377441]
chr13,104650416,104650434,[377441]
chr13,104694767,104694786,[377453]
chr13,104763685,104763703,[377464]
chr13,104849532,104849551,[377493]
chr13,104932397,104932415,[377511]
chr13,105039755,105039774,[377537]
chr13,105132652,105132671,[377567]
chr13,105300832,105300850,[377628]
chr13,105360453,105360471,[377643]
chr13,105426054,105426072,[377652]
chr13,106812270,106812288,[377723]
chr13,106840730,106840748,[377736]
chr13,106845160,106845178,[377739]
chr13,106927039,106927057,[377764]
chr13,107610604,107610623,[377943]
chr13,107657792,107657811,[377965]
chr13,107799461,107799479,[378028]
chr13,107831471,107831489,[378046]
chr13,107872409,107872427,[378061]
chr13,107891542,107891561,[378078]
chr13,107953917,107953935,[378106]
chr13,107957324,107957342,[378112]
chr13,108190802,108190821,[378173]
chr13,108295003,108295022,[378217]
chr13,108426065,108426083,[378270]
chr13,108778052,108778071,[378378]
chr13,109230989,109231007,[378467]
chr13,109441222,109441240,[378530]
chr13,109477840,109477858,[378539]
chr13,109550489,109550507,[378553]
chr13,109616100,109616118,[378566]
chr13,109760196,109760215,[378604]
chr13,109997492,109997511,[378691]
chr13,110039317,110039335,[378713]
chr13,110093430,110093448,[378722]
chr13,110446131,110446150,[378791]
chr13,110461550,110461568,[378796]
chr13,110573782,110573800,[378844]
chr13,110712636,110712654,[378879]
chr13,110897831,110897849,[378915]
chr13,110923973,110923991,[378928]
chr13,110944171,110944189,[378938]
chr13,111111560,111111578,[378963]
chr13,111258984,111259003,[378988]
chr13,111397132,111397150,[379018]
chr13,111418079,111418098,[379024]
chr13,111466216,111466234,[379043]
chr13,111842417,111842435,[379197]
chr13,111867407,111867425,[379201]
chr13,111920880,111920898,[379227]
chr13,111936095,111936113,[379236]
chr13,111936593,111936612,[379237]
chr13,112016731,112016749,[379300]
chr13,112025307,112025325,[379306]
chr13,112429505,112429524,[379507]
chr13,112502061,112502079,[379543]
chr13,112538856,112538874,[379561]
chr13,112556816,112556834,[379567]
chr13,112665247,112665265,[379588]
chr13,113209710,113209728,[379778]
chr13,113320812,113320830,[379805]
chr13,113338785,113338803,[379814]
chr13,113424337,113424356,[379852]
chr13,113555685,113555704,[379922]
chr13,113574458,113574476,[379933]
chr13,113800270,113800288,[380021]
chr13,114151082,114151100,[380114]
chr13,114909830,114909848,[380261]
chr13,115031430,115031448,[380312]
chr13,115057977,115057995,[380318]
chr13,115078032,115078051,[380324]
chr13,115101709,115101727,[380344]
chr13,115166648,115166666,[380378]
chr13,115178219,115178237,[380384]
chr13,115252669,115252688,[380406]
chr13,116010780,116010798,[380432]
chr13,116138496,116138514,[380436]
chr13,116711116,116711134,[380467]
chr13,116884846,116884864,[380482]
chr13,116972033,116972051,[380519]
chr13,116991805,116991824,[380534]
chr13,117019341,117019360,[380554]
chr13,117048422,117048440,[380576]
chr13,117091348,117091367,[380595]
chr13,117134433,117134451,[380613]
chr13,117144012,117144031,[380616]
chr13,117293615,117293633,[380693]
chr13,117308100,117308118,[380694]
chr13,117357399,117357417,[380703]
chr13,117916858,117916876,[380753]
chr13,118284943,118284961,[380774]
chr13,118350611,118350630,[380776]
chr13,118539038,118539056,[380802]
chr13,118967895,118967914,[380830]
chr14,8124834,8124852,[381223]
chr14,8209456,8209474,[381250]
chr14,8643291,8643309,[381400]
chr14,8932964,8932983,[381420]
chr14,9600687,9600705,[381461]
chr14,9826043,9826061,[381496]
chr14,9935476,9935494,[381509]
chr14,10080169,10080187,[381532]
chr14,10228250,10228269,[381549]
chr14,10546508,10546526,[381623]
chr14,10717785,10717803,[381654]
chr14,11572618,11572636,[381736]
chr14,11831832,11831850,[381787]
chr14,12337449,12337467,[381869]
chr14,12397755,12397774,[381892]
chr14,13131146,13131164,[381946]
chr14,14042818,14042836,[382044]
chr14,14087490,14087509,[382061]
chr14,14087596,14087614,[382061]
chr14,14481992,14482010,[382098]
chr14,14511533,14511551,[382105]
chr14,14686736,14686754,[382162]
chr14,14714406,14714424,[382176]
chr14,14926077,14926095,[382248]
chr14,14935723,14935741,[382249]
chr14,15099234,15099252,[382279]
chr14,15119946,15119964,[382283]
chr14,15334072,15334090,[382323]
chr14,15902396,15902414,[382417]
chr14,16002151,16002169,[382434]
chr14,16513568,16513586,[382582]
chr14,16591041,16591059,[382626]
chr14,16593905,16593923,[382627]
chr14,17061516,17061534,[382688]
chr14,17435663,17435682,[382744]
chr14,17641353,17641371,[382770]
chr14,17876409,17876427,[382837]
chr14,17885532,17885550,[382844]
chr14,17907510,17907528,[382856]
chr14,18167281,18167299,[382939]
chr14,18234883,18234901,[382955]
chr14,18238597,18238615,[382958]
chr14,18649193,18649211,[383075]
chr14,18656898,18656916,[383078]
chr14,18849551,18849570,[383126]
chr14,19775809,19775827,[383198]
chr14,19905849,19905867,[383231]
chr14,20004640,20004658,[383285]
chr14,20067152,20067171,[383303]
chr14,20091834,20091852,[383312]
chr14,20162882,20162901,[383340]
chr14,20368484,20368502,[383410]
chr14,20783093,20783111,[383544]
chr14,20861748,20861767,[383603]
chr14,20967466,20967484,[383646]
chr14,21032297,21032315,[383662]
chr14,21048032,21048050,[383669]
chr14,21091259,21091278,[383687]
chr14,21336199,21336217,[383746]
chr14,21336227,21336245,[383746]
chr14,21545350,21545368,[383795]
chr14,21559001,21559019,[383802]
chr14,21636100,21636119,[383828]
chr14,21680133,21680151,[383846]
chr14,21966356,21966374,[383929]
chr14,22007199,22007217,[383950]
chr14,22052549,22052567,[383965]
chr14,22085545,22085563,[383977]
chr14,22240409,22240427,[384023]
chr14,22286104,22286122,[384038]
chr14,22381278,22381296,[384055]
chr14,22396218,22396236,[384060]
chr14,22477837,22477855,[384082]
chr14,22937062,22937080,[384176]
chr14,23817052,23817070,[384272]
chr14,23966389,23966407,[384299]
chr14,24055750,24055768,[384315]
chr14,24093310,24093328,[384324]
chr14,24208078,24208096,[384360]
chr14,24358751,24358770,[384394]
chr14,24507604,24507622,[384420]
chr14,24659008,24659027,[384451]
chr14,24788153,24788172,[384484]
chr14,25001023,25001041,[384541]
chr14,25133541,25133559,[384584]
chr14,25186197,25186215,[384609]
chr14,25199886,25199905,[384616]
chr14,25312800,25312818,[384668]
chr14,25313256,25313275,[384670]
chr14,25519853,25519872,[384809]
chr14,25564814,25564833,[384851]
chr14,25791873,25791891,[385005]
chr14,26510761,26510780,[385104]
chr14,27172102,27172120,[385319]
chr14,27372090,27372108,[385444]
chr14,27381787,27381806,[385454]
chr14,27397551,27397569,[385465]
chr14,27873802,27873820,[385553]
chr14,28323700,28323718,[385596]
chr14,29997676,29997694,[385721]
chr14,30055018,30055036,[385761]
chr14,30095534,30095552,[385780]
chr14,30125928,30125947,[385795]
chr14,30138199,30138217,[385802]
chr14,30183657,30183675,[385816]
chr14,30429769,30429788,[385917]
chr14,30678803,30678821,[386034]
chr14,30732120,30732138,[386055]
chr14,30764696,30764714,[386063]
chr14,30865580,30865598,[386089]
chr14,30995151,30995169,[386129]
chr14,31696881,31696899,[386430]
chr14,31768808,31768826,[386444]
chr14,31854944,31854962,[386464]
chr14,31894170,31894189,[386468]
chr14,32099808,32099826,[386521]
chr14,32174085,32174104,[386540]
chr14,32174324,32174342,[386541]
chr14,32633223,32633241,[386644]
chr14,32704750,32704768,[386666]
chr14,32763589,32763608,[386688]
chr14,32957089,32957107,[386767]
chr14,33003616,33003635,[386792]
chr14,33057846,33057864,[386814]
chr14,33161719,33161737,[386865]
chr14,33334055,33334074,[386955]
chr14,33347953,33347971,[386964]
chr14,33521878,33521897,[387024]
chr14,33595573,33595592,[387041]
chr14,33746330,33746348,[387064]
chr14,33841547,33841566,[387085]
chr14,34107795,34107813,[387159]
chr14,34398598,34398616,[387242]
chr14,34411632,34411650,[387249]
chr14,34508642,34508660,[387277]
chr14,36248786,36248804,[387447]
chr14,36893292,36893310,[387536]
chr14,36950533,36950551,[387561]
chr14,36952989,36953008,[387564]
chr14,36954013,36954031,[387566]
chr14,40930238,40930256,[387765]
chr14,40986197,40986216,[387826]
chr14,41013382,41013400,[387835]
chr14,41115849,41115868,[387863]
chr14,43940358,43940376,[387896]
chr14,44023080,44023098,[387916]
chr14,45140445,45140463,[388083]
chr14,45173851,45173869,[388093]
chr14,45453514,45453533,[388175]
chr14,45478028,45478047,[388180]
chr14,45635608,45635626,[388220]
chr14,46808270,46808288,[388418]
chr14,46994905,46994923,[388491]
chr14,46999582,46999600,[388492]
chr14,47105533,47105551,[388538]
chr14,47259127,47259145,[388598]
chr14,47359897,47359915,[388642]
chr14,47445145,47445163,[388679]
chr14,47488794,47488812,[388691]
chr14,47529173,47529191,[388713]
chr14,47598300,47598318,[388734]
chr14,47735290,47735308,[388766]
chr14,47740733,47740752,[388771]
chr14,47744028,47744046,[388774]
chr14,47966794,47966812,[388839]
chr14,48054988,48055006,[388850]
chr14,48741095,48741113,[389041]
chr14,49116449,49116467,[389099]
chr14,50372220,50372239,[389176]
chr14,50898223,50898241,[389252]
chr14,50905500,50905518,[389256]
chr14,51140425,51140443,[389371]
chr14,51143361,51143379,[389373]
chr14,51229849,51229868,[389407]
chr14,51778075,51778093,[389452]
chr14,52081343,52081361,[389556]
chr14,52146236,52146254,[389583]
chr14,52267499,52267518,[389618]
chr14,54064808,54064826,[389898]
chr14,54178991,54179009,[389965]
chr14,54244296,54244314,[390027]
chr14,54417037,54417055,[390076]
chr14,54597297,54597315,[390158]
chr14,54617990,54618008,[390167]
chr14,54641487,54641505,[390174]
chr14,54715175,54715194,[390205]
chr14,54974307,54974325,[390290]
chr14,54997561,54997579,[390297]
chr14,55124410,55124428,[390351]
chr14,55387263,55387282,[390405]
chr14,55566017,55566035,[390448]
chr14,55613473,55613491,[390469]
chr14,55825342,55825360,[390580]
chr14,56091491,56091510,[390645]
chr14,56291416,56291435,[390684]
chr14,56520401,56520419,[390721]
chr14,56740311,56740329,[390755]
chr14,56847422,56847440,[390788]
chr14,57132853,57132871,[390846]
chr14,57140269,57140287,[390851]
chr14,57332755,57332774,[390888]
chr14,57611862,57611880,[390982]
chr14,57642630,57642648,[390987]
chr14,57666122,57666140,[390997]
chr14,57858872,57858890,[391073]
chr14,57859664,57859682,[391074]
chr14,58077750,58077768,[391141]
chr14,58282848,58282866,[391167]
chr14,59535059,59535077,[391334]
chr14,59647414,59647432,[391373]
chr14,59805448,59805466,[391408]
chr14,59890295,59890314,[391431]
chr14,59927903,59927921,[391436]
chr14,60287730,60287748,[391523]
chr14,60599071,60599089,[391614]
chr14,60645881,60645899,[391629]
chr14,60709069,60709087,[391654]
chr14,61634221,61634240,[391945]
chr14,61689217,61689235,[391986]
chr14,61696947,61696965,[391993]
chr14,61728646,61728665,[392006]
chr14,62605477,62605495,[392268]
chr14,62709115,62709133,[392288]
chr14,62808562,62808581,[392318]
chr14,62911960,62911978,[392378]
chr14,63086483,63086501,[392422]
chr14,63407398,63407416,[392538]
chr14,63422846,63422864,[392557]
chr14,63577546,63577565,[392606]
chr14,63777842,63777860,[392638]
chr14,63941781,63941799,[392691]
chr14,63983434,63983452,[392711]
chr14,64229434,64229452,[392811]
chr14,64382762,64382780,[392859]
chr14,64642664,64642682,[392930]
chr14,64685387,64685405,[392954]
chr14,64917335,64917354,[393067]
chr14,64930626,64930644,[393079]
chr14,64944019,64944037,[393082]
chr14,65262628,65262646,[393186]
chr14,65494461,65494480,[393247]
chr14,65574297,65574315,[393264]
chr14,65582290,65582308,[393265]
chr14,65665265,65665284,[393290]
chr14,65735121,65735139,[393306]
chr14,65989273,65989291,[393396]
chr14,66147995,66148013,[393425]
chr14,66179192,66179210,[393435]
chr14,66223858,66223876,[393465]
chr14,66228906,66228924,[393473]
chr14,66250348,66250367,[393490]
chr14,66266721,66266739,[393504]
chr14,66296049,66296067,[393521]
chr14,66989788,66989806,[393645]
chr14,67019992,67020010,[393659]
chr14,67359317,67359335,[393759]
chr14,67982506,67982524,[393912]
chr14,68934904,68934922,[394007]
chr14,69251527,69251545,[394102]
chr14,70061864,70061882,[394241]
chr14,70065647,70065665,[394244]
chr14,70143249,70143267,[394293]
chr14,70281342,70281360,[394367]
chr14,70791663,70791681,[394570]
chr14,70818006,70818024,[394585]
chr14,70832244,70832262,[394592]
chr14,71192942,71192960,[394732]
chr14,72583172,72583190,[394874]
chr14,72595678,72595696,[394881]
chr14,72597904,72597922,[394883]
chr14,72630168,72630186,[394893]
chr14,72783448,72783466,[394955]
chr14,72807498,72807516,[394961]
chr14,72825866,72825884,[394971]
chr14,73219569,73219587,[395140]
chr14,73227466,73227484,[395147]
chr14,73269434,73269452,[395169]
chr14,73281247,73281265,[395173]
chr14,73281274,73281292,[395173]
chr14,73374574,73374592,[395219]
chr14,73391568,73391587,[395238]
chr14,73398730,73398748,[395244]
chr14,73452933,73452951,[395279]
chr14,73525318,73525337,[395301]
chr14,73559529,73559547,[395308]
chr14,74700658,74700676,[395431]
chr14,74848355,74848373,[395474]
chr14,74852833,74852851,[395477]
chr14,74919472,74919491,[395534]
chr14,74960892,74960910,[395561]
chr14,75150476,75150494,[395654]
chr14,75445750,75445768,[395740]
chr14,75455007,75455025,[395742]
chr14,75572292,75572310,[395766]
chr14,75966346,75966365,[395871]
chr14,76323259,76323277,[395989]
chr14,76416450,76416468,[396026]
chr14,76518672,76518690,[396066]
chr14,76759596,76759614,[396205]
chr14,76821677,76821695,[396237]
chr14,76825471,76825489,[396239]
chr14,77017442,77017460,[396301]
chr14,77906058,77906076,[396539]
chr14,78108429,78108448,[396579]
chr14,78159677,78159695,[396580]
chr14,78384538,78384556,[396646]
chr14,78458386,78458404,[396679]
chr14,78526742,78526760,[396707]
chr14,78612660,78612678,[396737]
chr14,78681465,78681484,[396771]
chr14,78735008,78735027,[396805]
chr14,78800625,78800643,[396829]
chr14,78900499,78900517,[396859]
chr14,79123748,79123767,[396915]
chr14,79127252,79127271,[396918]
chr14,79318306,79318324,[397020]
chr14,79326900,79326918,[397022]
chr14,82685266,82685284,[397249]
chr14,82800944,82800963,[397255]
chr14,84258903,84258922,[397279]
chr14,86422175,86422193,[397394]
chr14,86453340,86453358,[397402]
chr14,86725558,86725576,[397446]
chr14,86727758,86727776,[397447]
chr14,86762728,86762746,[397468]
chr14,87088083,87088101,[397555]
chr14,87093822,87093840,[397559]
chr14,87127158,87127176,[397574]
chr14,87544909,87544927,[397662]
chr14,88085006,88085025,[397681]
chr14,88270525,88270543,[397684]
chr14,93317681,93317700,[397751]
chr14,93506178,93506196,[397761]
chr14,94084021,94084040,[397782]
chr14,94372509,94372527,[397789]
chr14,94728542,94728560,[397805]
chr14,97313712,97313730,[397866]
chr14,97851118,97851136,[397924]
chr14,97984400,97984418,[397934]
chr14,98396402,98396421,[397972]
chr14,98871127,98871145,[398025]
chr14,98874667,98874685,[398029]
chr14,98897949,98897967,[398038]
chr14,99237298,99237316,[398110]
chr14,100180033,100180051,[398284]
chr14,100180103,100180121,[398284]
chr14,100726352,100726370,[398360]
chr14,101477925,101477943,[398433]
chr14,101482389,101482408,[398438]
chr14,101782224,101782242,[398552]
chr14,102867678,102867696,[398747]
chr14,103034387,103034405,[398828]
chr14,103080436,103080454,[398851]
chr14,103093738,103093756,[398857]
chr14,103285870,103285888,[398897]
chr14,103363024,103363042,[398919]
chr14,103450863,103450881,[398947]
chr14,103475496,103475515,[398962]
chr14,103830998,103831017,[399099]
chr14,103994048,103994067,[399160]
chr14,104350060,104350078,[399181]
chr14,104463769,104463788,[399192]
chr14,104853320,104853339,[399251]
chr14,105024544,105024562,[399265]
chr14,105192163,105192181,[399302]
chr14,105220188,105220206,[399304]
chr14,105272716,105272735,[399323]
chr14,105296310,105296328,[399333]
chr14,105427548,105427566,[399375]
chr14,105643567,105643585,[399456]
chr14,105741041,105741059,[399493]
chr14,105804784,105804802,[399506]
chr14,106500877,106500896,[399614]
chr14,112313855,112313873,[399716]
chr14,115057635,115057654,[399737]
chr14,115206175,115206193,[399765]
chr14,115261543,115261561,[399777]
chr14,115407591,115407609,[399805]
chr14,117132600,117132618,[399865]
chr14,117203819,117203838,[399869]
chr14,117764793,117764811,[399939]
chr14,117816299,117816317,[399955]
chr14,118004702,118004720,[399994]
chr14,118231512,118231530,[400058]
chr14,118259366,118259384,[400070]
chr14,118392074,118392092,[400098]
chr14,118564662,118564680,[400148]
chr14,118605087,118605105,[400162]
chr14,118638970,118638988,[400176]
chr14,118700172,118700190,[400219]
chr14,118982775,118982793,[400374]
chr14,119007725,119007743,[400386]
chr14,119013205,119013223,[400388]
chr14,119126248,119126267,[400411]
chr14,120159106,120159124,[400526]
chr14,120233319,120233337,[400534]
chr14,120300821,120300839,[400582]
chr14,120302999,120303017,[400583]
chr14,120491628,120491646,[400698]
chr14,120542718,120542736,[400727]
chr14,120595588,120595607,[400744]
chr14,120695138,120695156,[400774]
chr14,120805441,120805460,[400801]
