chr,TnG_start,TnG_end,strand
chr15,35119820,35119857,+
chr15,35295953,35295972,+
chr15,36173641,36173666,+
chr15,36173866,36173901,+
chr15,36214298,36214350,+
chr15,36303494,36303508,+
chr15,36346562,36346576,+
chr15,36363955,36363969,+
chr15,36364026,36364057,+
chr15,36415642,36415694,+
chr15,36438883,36438929,+
chr15,36449047,36449069,+
chr15,36449088,36449128,+
chr15,36458627,36458643,+
chr15,36496966,36496982,+
chr15,36517841,36517887,+
chr15,36518063,36518094,+
chr15,36565659,36565673,+
chr15,36608791,36608817,+
chr15,36652302,36652324,+
chr15,36652533,36652555,+
chr15,36939221,36939286,+
chr15,38129351,38129365,+
chr15,38129366,38129413,+
chr15,38129431,38129462,+
chr15,38129470,38129494,+
chr15,38129589,38129608,+
chr15,38519209,38519235,+
chr15,38634895,38634939,+
chr15,38635062,38635082,+
chr15,39913690,39913709,+
chr15,42523149,42523168,+
chr15,42523370,42523386,+
chr15,43167110,43167183,+
chr15,44836322,44836337,+
chr15,44836403,44836417,+
chr15,44836437,44836459,+
chr15,46870065,46870080,+
chr15,46870134,46870168,+
chr15,46870274,46870300,+
chr15,47775503,47775518,+
chr15,49738308,49738327,+
chr15,50350308,50350327,+
chr15,50350337,50350353,+
chr15,50361674,50361690,+
chr15,50362184,50362207,+
chr15,50662135,50662169,+
chr15,50662324,50662380,+
chr15,50870248,50870267,+
chr15,51871076,51871129,+
chr15,51991696,51991712,+
chr15,52878710,52878732,+
chr15,53157604,53157623,+
chr15,53216494,53216513,+
chr15,53216633,53216649,+
chr15,53267083,53267110,+
chr15,53267449,53267465,+
chr15,53272751,53272770,+
chr15,53308599,53308618,+
chr15,53327979,53328005,+
chr15,53328067,53328081,+
chr15,55106818,55106840,+
chr15,55764220,55764247,+
chr15,55828656,55828675,+
chr15,55851237,55851256,+
chr15,55889787,55889813,+
chr15,57694052,57694081,+
chr15,57773066,57773088,+
chr15,57878686,57878708,+
chr15,58141012,58141034,+
chr15,58145434,58145468,+
chr15,58164634,58164664,+
chr15,58164725,58164744,+
chr15,58171394,58171408,+
chr15,58195167,58195201,+
chr15,58685310,58685324,+
chr15,58750399,58750421,+
chr15,58750432,58750454,+
chr15,58872519,58872545,+
chr15,58974446,58974493,+
chr15,59081932,59081956,+
chr15,59280417,59280466,+
chr15,59374495,59374515,+
chr15,59588413,59588447,+
chr15,59592561,59592577,+
chr15,59914121,59914137,+
chr15,59978921,59978948,+
chr15,60097559,60097587,+
chr15,60101824,60101848,+
chr15,60111809,60111823,+
chr15,60124610,60124626,+
chr15,60130321,60130380,+
chr15,60136720,60136739,+
chr15,60136753,60136773,+
chr15,61322212,61322234,+
chr15,61408751,61408773,+
chr15,61420020,61420040,+
chr15,61481998,61482022,+
chr15,61482125,61482147,+
chr15,61541276,61541292,+
chr15,61541434,61541460,+
chr15,61541538,61541564,+
chr15,62457268,62457283,+
chr15,62730916,62730942,+
chr15,62824413,62824435,+
chr15,63132130,63132149,+
chr15,63828804,63828848,+
chr15,63829051,63829066,+
chr15,63829082,63829139,+
chr15,63989865,63989880,+
chr15,64060316,64060338,+
chr15,64107015,64107041,+
chr15,64107050,64107101,+
chr15,64185895,64185932,+
chr15,64206474,64206508,+
chr15,64211531,64211557,+
chr15,64235095,64235119,+
chr15,64235179,64235201,+
chr15,64235685,64235707,+
chr15,64237961,64237976,+
chr15,64278991,64279015,+
chr15,64279385,64279427,+
chr15,64284878,64284901,+
chr15,65324531,65324556,+
chr15,66445714,66445736,+
chr15,66476726,66476748,+
chr15,66513238,66513257,+
chr15,66558824,66558862,+
chr15,66558900,66558919,+
chr15,66559072,66559100,+
chr15,66577351,66577373,+
chr15,66789349,66789369,+
chr15,66793257,66793271,+
chr15,66801725,66801747,+
chr15,66804129,66804145,+
chr15,66825808,66825823,+
chr15,66859187,66859203,+
chr15,66859206,66859222,+
chr15,66859372,66859387,+
chr15,66865521,66865537,+
chr15,66969504,66969520,+
chr15,66998296,66998310,+
chr15,69951422,69951441,+
chr15,70453743,70453757,+
chr15,71256610,71256632,+
chr15,73155325,73155371,+
chr15,73161953,73161972,+
chr15,73175857,73175880,+
chr15,73176261,73176282,+
chr15,73423892,73423922,+
chr15,73423997,73424013,+
chr15,73424033,73424055,+
chr15,73581272,73581289,+
chr15,73595663,73595677,+
chr15,74687421,74687445,+
chr15,74933591,74933644,+
chr15,74933664,74933678,+
chr15,74934385,74934402,+
chr15,75117534,75117549,+
chr15,75436653,75436690,+
chr15,75841811,75841827,+
chr15,75894502,75894521,+
chr15,75968956,75968975,+
chr15,75969001,75969027,+
chr15,76070024,76070043,+
chr15,76082424,76082440,+
chr15,76273810,76273866,+
chr15,76317181,76317217,+
chr15,76317322,76317356,+
chr15,76327107,76327131,+
chr15,76327140,76327177,+
chr15,76351045,76351061,+
chr15,76538974,76538988,+
chr15,76671442,76671457,+
chr15,76701096,76701152,+
chr15,76757867,76757886,+
chr15,76770373,76770420,+
chr15,76928028,76928050,+
chr15,76948810,76948839,+
chr15,77789495,77789511,+
chr15,77806000,77806022,+
chr15,77838695,77838714,+
chr15,77838933,77838959,+
chr15,78174833,78174847,+
chr15,78406168,78406182,+
chr15,78528413,78528427,+
chr15,78576829,78576845,+
chr15,78581890,78581906,+
chr15,78595188,78595202,+
chr15,78614445,78614461,+
chr15,78870067,78870102,+
chr15,78913445,78913482,+
chr15,79038894,79038922,+
chr15,79139839,79139881,+
chr15,79270361,79270377,+
chr15,79323661,79323683,+
chr15,79347281,79347300,+
chr15,79441543,79441562,+
chr15,79441870,79441884,+
chr15,79473328,79473342,+
chr15,79473473,79473541,+
chr15,79577854,79577873,+
chr15,79658207,79658272,+
chr15,79658869,79658883,+
chr15,79670619,79670640,+
chr15,79956484,79956503,+
chr15,79956513,79956552,+
chr15,80066797,80066888,+
chr15,80083676,80083698,+
chr15,80225226,80225266,+
chr15,80506131,80506153,+
chr15,80506250,80506272,+
chr15,80513864,80513894,+
chr15,80536547,80536569,+
chr15,80538748,80538785,+
chr15,80538867,80538911,+
chr15,80555571,80555609,+
chr15,80572416,80572435,+
chr15,80611614,80611628,+
chr15,80630400,80630437,+
chr15,80630455,80630474,+
chr15,80697622,80697639,+
chr15,80743577,80743599,+
chr15,80744044,80744068,+
chr15,80929773,80929803,+
chr15,80929991,80930028,+
chr15,81081583,81081613,+
chr15,81097976,81098002,+
chr15,81098162,81098181,+
chr15,81155018,81155040,+
chr15,81301131,81301151,+
chr15,81301516,81301535,+
chr15,81302295,81302357,+
chr15,81330121,81330137,+
chr15,81330185,81330207,+
chr15,81361165,81361187,+
chr15,81400026,81400042,+
chr15,81539763,81539791,+
chr15,81562235,81562257,+
chr15,81730305,81730319,+
chr15,81745150,81745164,+
chr15,81745253,81745274,+
chr15,81860055,81860075,+
chr15,81908809,81908842,+
chr15,81909182,81909198,+
chr15,82166028,82166047,+
chr15,82166734,82166761,+
chr15,83076024,83076040,+
chr15,83148694,83148721,+
chr15,83563234,83563287,+
chr15,83919644,83919660,+
chr15,84192577,84192596,+
chr15,85001418,85001452,+
chr15,85390253,85390267,+
chr15,85879559,85879574,+
chr15,86045585,86045601,+
chr15,86045636,86045652,+
chr15,86045667,86045683,+
chr15,86045736,86045756,+
chr15,86045762,86045798,+
chr15,86045863,86045879,+
chr15,86045886,86045902,+
chr15,86180274,86180298,+
chr15,86343091,86343118,+
chr15,88737034,88737062,+
chr15,88837655,88837671,+
chr15,88931004,88931019,+
chr15,89131421,89131444,+
chr15,89149959,89149987,+
chr15,89210266,89210294,+
chr15,89210364,89210379,+
chr15,89211024,89211039,+
chr15,89211210,89211252,+
chr15,89309864,89309883,+
chr15,90224119,90224134,+
chr15,90459244,90459263,+
chr15,91665140,91665160,+
chr15,93518834,93518880,+
chr15,93959747,93959771,+
chr15,94494137,94494159,+
chr15,94494263,94494298,+
chr15,95791255,95791269,+
chr15,96543325,96543355,+
chr15,96543554,96543581,+
chr15,96566049,96566065,+
chr15,96640646,96640668,+
chr15,96641004,96641018,+
chr15,96666834,96666848,+
chr15,96667001,96667023,+
chr15,96699614,96699636,+
chr15,96710493,96710521,+
chr15,96758099,96758113,+
chr15,96937048,96937062,+
chr15,97246920,97246936,+
chr15,97356016,97356031,+
chr15,97356032,97356046,+
chr15,97361826,97361840,+
chr15,97374483,97374515,+
chr15,97406101,97406135,+
chr15,97406345,97406364,+
chr15,97429538,97429557,+
chr15,97458826,97458848,+
chr15,97464431,97464459,+
chr15,97666005,97666044,+
chr15,97667657,97667676,+
chr15,97718227,97718256,+
chr15,97825437,97825451,+
chr15,98662541,98662557,+
chr15,98881320,98881347,+
chr15,98952945,98952976,+
chr15,98986004,98986040,+
chr15,98993959,98993975,+
chr15,99000298,99000353,+
chr15,99075010,99075032,+
chr15,99294761,99294810,+
chr15,99333208,99333239,+
chr15,99393839,99393867,+
chr15,99416949,99416983,+
chr15,99736082,99736112,+
chr15,99772421,99772440,+
chr15,100041868,100041883,+
chr15,100060932,100060954,+
chr15,100265770,100265792,+
chr15,100419186,100419205,+
chr15,100750034,100750073,+
chr15,100750224,100750239,+
chr15,100750445,100750467,+
chr15,100905100,100905122,+
chr15,101041138,101041158,+
chr15,101243013,101243071,+
chr15,101283437,101283453,+
chr15,101284094,101284124,+
chr15,102115989,102116008,+
chr15,102400039,102400053,+
chr15,102458323,102458350,+
chr15,102458857,102458913,+
chr15,102518235,102518276,+
chr15,102526679,102526725,+
chr15,102526758,102526783,+
chr15,102671352,102671395,+
chr15,102722075,102722100,+
chr15,102746972,102746988,+
chr15,3171905,3171927,-
chr15,3171998,3172012,-
chr15,3234389,3234411,-
chr15,4085835,4085854,-
chr15,5108564,5108597,-
chr15,5143347,5143366,-
chr15,5143466,5143485,-
chr15,5236773,5236818,-
chr15,5414417,5414432,-
chr15,5414803,5414835,-
chr15,5446748,5446762,-
chr15,5510102,5510117,-
chr15,5517561,5517587,-
chr15,5518041,5518055,-
chr15,5554962,5554984,-
chr15,5608038,5608060,-
chr15,5608141,5608156,-
chr15,5758885,5758907,-
chr15,5762384,5762400,-
chr15,5776892,5776914,-
chr15,6555160,6555187,-
chr15,6569018,6569040,-
chr15,6578314,6578333,-
chr15,6592860,6592874,-
chr15,6593120,6593139,-
chr15,6601228,6601283,-
chr15,6612912,6612931,-
chr15,6613011,6613030,-
chr15,6726359,6726381,-
chr15,8168330,8168391,-
chr15,8168441,8168456,-
chr15,8168546,8168577,-
chr15,8234087,8234101,-
chr15,8443535,8443549,-
chr15,8445411,8445433,-
chr15,8511886,8511901,-
chr15,8511938,8511960,-
chr15,8667255,8667277,-
chr15,9435807,9435821,-
chr15,9528245,9528271,-
chr15,9533836,9533852,-
chr15,9572770,9572790,-
chr15,9581303,9581332,-
chr15,9668559,9668575,-
chr15,10982129,10982145,-
chr15,12010331,12010353,-
chr15,12117191,12117205,-
chr15,12204476,12204507,-
chr15,12229842,12229885,-
chr15,12230231,12230268,-
chr15,12371189,12371204,-
chr15,13949047,13949084,-
chr15,14292105,14292124,-
chr15,14292128,14292142,-
chr15,14292196,14292215,-
chr15,16353332,16353347,-
chr15,16353587,16353614,-
chr15,22103449,22103471,-
chr15,22103627,22103642,-
chr15,22112870,22112886,-
chr15,25216629,25216643,-
chr15,25227762,25227788,-
chr15,25270172,25270187,-
chr15,25591050,25591072,-
chr15,25817316,25817330,-
chr15,25845014,25845066,-
chr15,25858721,25858740,-
chr15,27466651,27466667,-
chr15,27468277,27468299,-
chr15,27641799,27641835,-
chr15,27647918,27647977,-
chr15,27659756,27659775,-
chr15,27659846,27659877,-
chr15,27668274,27668297,-
chr15,27671070,27671084,-
chr15,27702643,27702677,-
chr15,27785559,27785581,-
chr15,28158861,28158884,-
chr15,28159136,28159164,-
chr15,28284438,28284463,-
chr15,28284529,28284543,-
chr15,29136071,29136086,-
chr15,31225794,31225829,-
chr15,31529948,31529967,-
chr15,31602384,31602405,-
chr15,32884294,32884326,-
chr15,34469954,34470026,-
chr15,35071515,35071535,-
chr15,35071674,35071690,-
chr15,35071826,35071842,-
chr15,35529429,35529481,-
chr15,36214281,36214297,-
chr15,36345878,36345916,-
chr15,36346296,36346310,-
chr15,36363971,36363993,-
chr15,36364129,36364152,-
chr15,36375164,36375190,-
chr15,36439790,36439836,-
chr15,36458394,36458416,-
chr15,36460930,36460944,-
chr15,36496991,36497007,-
chr15,36580814,36580830,-
chr15,36580836,36580868,-
chr15,36608837,36608868,-
chr15,36608872,36608901,-
chr15,36650153,36650186,-
chr15,36782170,36782189,-
chr15,36782303,36782327,-
chr15,36902408,36902472,-
chr15,36966085,36966128,-
chr15,37783378,37783398,-
chr15,37783550,37783583,-
chr15,38602490,38602516,-
chr15,38602604,38602652,-
chr15,39220901,39220915,-
chr15,39220934,39220948,-
chr15,39221068,39221094,-
chr15,39861413,39861441,-
chr15,41788380,41788394,-
chr15,41830785,41830801,-
chr15,42523356,42523374,-
chr15,44619875,44619894,-
chr15,44619900,44619922,-
chr15,47775380,47775409,-
chr15,47783759,47783793,-
chr15,49738227,49738243,-
chr15,50361941,50361955,-
chr15,50662252,50662292,-
chr15,50697725,50697760,-
chr15,50698128,50698154,-
chr15,50889848,50889895,-
chr15,51846784,51846798,-
chr15,51847065,51847093,-
chr15,51847099,51847178,-
chr15,52839434,52839449,-
chr15,53065906,53065934,-
chr15,53100925,53100947,-
chr15,53157697,53157716,-
chr15,53267221,53267293,-
chr15,53272692,53272735,-
chr15,53982830,53982852,-
chr15,53982972,53982999,-
chr15,55120728,55120742,-
chr15,55120817,55120836,-
chr15,55613611,55613665,-
chr15,55613691,55613738,-
chr15,55828940,55828963,-
chr15,55854604,55854623,-
chr15,55897073,55897124,-
chr15,56259037,56259059,-
chr15,57693853,57693880,-
chr15,57694074,57694106,-
chr15,57695419,57695445,-
chr15,57772847,57772873,-
chr15,57773121,57773140,-
chr15,57838945,57838983,-
chr15,57839008,57839027,-
chr15,57839490,57839527,-
chr15,57839588,57839604,-
chr15,58165400,58165422,-
chr15,58384176,58384190,-
chr15,58416338,58416368,-
chr15,58685288,58685307,-
chr15,58974579,58974614,-
chr15,58976114,58976140,-
chr15,59280273,59280289,-
chr15,59280596,59280610,-
chr15,59374697,59374719,-
chr15,59389487,59389556,-
chr15,59509053,59509067,-
chr15,59509265,59509279,-
chr15,59525587,59525609,-
chr15,59526405,59526427,-
chr15,59572219,59572238,-
chr15,59573603,59573665,-
chr15,59573714,59573733,-
chr15,59618394,59618413,-
chr15,59652232,59652246,-
chr15,59913631,59913651,-
chr15,59936807,59936826,-
chr15,59978831,59978845,-
chr15,60120142,60120164,-
chr15,60136816,60136835,-
chr15,60141966,60141980,-
chr15,60142018,60142040,-
chr15,60325052,60325075,-
chr15,61322160,61322219,-
chr15,61322235,61322254,-
chr15,61322309,61322328,-
chr15,61439962,61439977,-
chr15,61440080,61440102,-
chr15,61440237,61440253,-
chr15,61440284,61440300,-
chr15,61440615,61440660,-
chr15,61582353,61582377,-
chr15,61670709,61670725,-
chr15,61671086,61671105,-
chr15,61981412,61981426,-
chr15,62038964,62038995,-
chr15,62039090,62039118,-
chr15,62164594,62164644,-
chr15,62164914,62164933,-
chr15,62189703,62189727,-
chr15,62457405,62457421,-
chr15,62734924,62734938,-
chr15,62807714,62807732,-
chr15,64163301,64163315,-
chr15,64163754,64163769,-
chr15,64186337,64186356,-
chr15,64211740,64211756,-
chr15,64246616,64246636,-
chr15,64279061,64279075,-
chr15,64284861,64284876,-
chr15,64313292,64313315,-
chr15,65324466,65324498,-
chr15,65324506,65324536,-
chr15,65324650,65324673,-
chr15,66445364,66445379,-
chr15,66512794,66512829,-
chr15,66513108,66513123,-
chr15,66559057,66559071,-
chr15,66789152,66789174,-
chr15,66843002,66843033,-
chr15,66861124,66861143,-
chr15,66861597,66861617,-
chr15,66861916,66861930,-
chr15,66865299,66865326,-
chr15,66865406,66865420,-
chr15,66981490,66981509,-
chr15,66998239,66998265,-
chr15,67174577,67174604,-
chr15,68258777,68258804,-
chr15,71256730,71256746,-
chr15,73169762,73169808,-
chr15,73169897,73169919,-
chr15,73176286,73176324,-
chr15,73424122,73424136,-
chr15,74934024,74934043,-
chr15,75116488,75116502,-
chr15,75842203,75842223,-
chr15,75969206,75969228,-
chr15,76239147,76239161,-
chr15,76312676,76312690,-
chr15,76317465,76317508,-
chr15,76380036,76380055,-
chr15,76440363,76440383,-
chr15,76550406,76550445,-
chr15,76626249,76626277,-
chr15,76671944,76671990,-
chr15,76900015,76900029,-
chr15,77698815,77698843,-
chr15,77698857,77698879,-
chr15,77816367,77816387,-
chr15,77838848,77838918,-
chr15,77839137,77839156,-
chr15,78391043,78391058,-
chr15,78528373,78528400,-
chr15,78558112,78558134,-
chr15,78558233,78558248,-
chr15,78558352,78558377,-
chr15,78582046,78582063,-
chr15,78587690,78587725,-
chr15,78594902,78594942,-
chr15,79209111,79209130,-
chr15,79309332,79309354,-
chr15,79348098,79348114,-
chr15,79577971,79577990,-
chr15,79658288,79658307,-
chr15,79895869,79895888,-
chr15,79950460,79950517,-
chr15,79950538,79950564,-
chr15,80192061,80192093,-
chr15,80559626,80559648,-
chr15,80576634,80576653,-
chr15,80576777,80576808,-
chr15,80582908,80582924,-
chr15,80615792,80615808,-
chr15,80711253,80711281,-
chr15,80711291,80711326,-
chr15,80735553,80735572,-
chr15,80735621,80735653,-
chr15,80735704,80735718,-
chr15,80800835,80800860,-
chr15,80800953,80800985,-
chr15,80897203,80897247,-
chr15,80929832,80929847,-
chr15,80929875,80929889,-
chr15,80930942,80930992,-
chr15,80931012,80931093,-
chr15,81081302,81081323,-
chr15,81199507,81199569,-
chr15,81539589,81539648,-
chr15,81729914,81729937,-
chr15,81745249,81745264,-
chr15,81745804,81745826,-
chr15,81859725,81859744,-
chr15,81961315,81961344,-
chr15,82166202,82166235,-
chr15,82244816,82244854,-
chr15,83455877,83455897,-
chr15,83563128,83563158,-
chr15,84192299,84192321,-
chr15,85042284,85042306,-
chr15,85390065,85390084,-
chr15,85390310,85390329,-
chr15,85390361,85390381,-
chr15,85977125,85977141,-
chr15,85981960,85981982,-
chr15,86182627,86182662,-
chr15,86205402,86205424,-
chr15,89059633,89059647,-
chr15,89343425,89343479,-
chr15,90680260,90680274,-
chr15,91665058,91665086,-
chr15,93379146,93379171,-
chr15,93596117,93596132,-
chr15,93959732,93959750,-
chr15,94213953,94213982,-
chr15,95885155,95885182,-
chr15,96298052,96298086,-
chr15,96507612,96507631,-
chr15,96507781,96507800,-
chr15,96507844,96507892,-
chr15,96543956,96544025,-
chr15,96566196,96566221,-
chr15,96638561,96638583,-
chr15,96638611,96638659,-
chr15,96638661,96638693,-
chr15,96654669,96654683,-
chr15,96699514,96699539,-
chr15,96710341,96710376,-
chr15,96710429,96710445,-
chr15,96937033,96937047,-
chr15,97246830,97246856,-
chr15,97322514,97322528,-
chr15,97343618,97343634,-
chr15,97356416,97356430,-
chr15,97373195,97373238,-
chr15,97373244,97373276,-
chr15,97373895,97373910,-
chr15,97374163,97374203,-
chr15,97401111,97401130,-
chr15,97406058,97406089,-
chr15,97406198,97406235,-
chr15,97424646,97424661,-
chr15,97429244,97429263,-
chr15,97464532,97464547,-
chr15,97470043,97470065,-
chr15,97665230,97665252,-
chr15,97665261,97665283,-
chr15,97667621,97667635,-
chr15,97718275,97718294,-
chr15,97816275,97816369,-
chr15,97836685,97836707,-
chr15,98089468,98089488,-
chr15,98181666,98181692,-
chr15,98567608,98567623,-
chr15,98610251,98610271,-
chr15,98622602,98622630,-
chr15,98622639,98622659,-
chr15,98622704,98622734,-
chr15,98622756,98622772,-
chr15,98831680,98831702,-
chr15,99026406,99026420,-
chr15,99026431,99026447,-
chr15,99026629,99026656,-
chr15,99026657,99026681,-
chr15,99252259,99252288,-
chr15,99393816,99393843,-
chr15,99416783,99416833,-
chr15,99972453,99972467,-
chr15,100018833,100018855,-
chr15,100060548,100060592,-
chr15,100060955,100060971,-
chr15,100747563,100747595,-
chr15,100747778,100747800,-
chr15,100748046,100748062,-
chr15,100750072,100750087,-
chr15,100750482,100750501,-
chr15,100905313,100905344,-
chr15,100905447,100905487,-
