chr,start,end,min_dist_to_HH
chr11,89061487,89061509,496664.0
chr11,90224869,90224885,17235.0
chr11,90225367,90225383,16737.0
chr11,90264231,90264253,7048.0
chr11,90512821,90512836,125135.0
chr11,90548795,90548822,89149.0
chr11,93886188,93886206,109243.0
chr11,93968433,93968460,26989.0
chr11,94086932,94086993,91464.0
chr11,94223216,94223244,227748.0
chr11,94223320,94223351,227852.0
chr11,94386579,94386593,332793.0
chr11,94528315,94528341,191045.0
chr11,94528355,94528381,191005.0
chr11,94697910,94697932,21454.0
chr11,94698027,94698049,21337.0
chr11,94698192,94698211,21175.0
chr11,94937155,94937169,217751.0
chr11,94979055,94979077,259651.0
chr11,95000849,95000896,281445.0
chr11,95356743,95356784,7517.0
chr11,95397812,95397834,33493.0
chr11,95413621,95413640,49302.0
chr11,95414263,95414287,49944.0
chr11,95688593,95688609,324274.0
chr11,95713956,95713978,349637.0
chr11,95714324,95714368,350005.0
chr11,96010552,96010609,494116.0
chr11,96034761,96034775,469950.0
chr11,96441884,96441900,62825.0
chr11,96442029,96442052,62673.0
chr11,96466942,96466971,37754.0
chr11,96468339,96468386,36339.0
chr11,96468398,96468412,36313.0
chr11,96788901,96788921,284158.0
chr11,96788984,96789016,284241.0
chr11,96876071,96876088,371328.0
chr11,96977990,96978004,473247.0
chr11,96979239,96979267,474496.0
chr11,96979274,96979323,474531.0
chr11,96988179,96988195,483436.0
chr11,97041493,97041516,536750.0
chr11,97140956,97140970,481479.0
chr11,97347896,97347912,274537.0
chr11,97347915,97347931,274518.0
chr11,97684388,97684403,34640.0
chr11,97728100,97728146,9038.0
chr11,97744524,97744546,25462.0
chr11,97793200,97793234,28796.0
chr11,97841062,97841098,19014.0
chr11,97884004,97884055,61956.0
chr11,97899908,97899924,77860.0
chr11,97996320,97996348,47941.0
chr11,98026833,98026849,17440.0
chr11,98026857,98026871,17418.0
chr11,98149589,98149619,105282.0
chr11,98469753,98469781,44127.0
chr11,98477720,98477734,36174.0
chr11,98487417,98487438,26470.0
chr11,98550090,98550112,36163.0
chr11,98550171,98550190,36244.0
chr11,98783276,98783292,269349.0
chr11,98788739,98788780,274812.0
chr11,98863292,98863322,260943.0
chr11,98863395,98863411,260854.0
chr11,98907593,98907607,216658.0
chr11,98942248,98942270,181995.0
chr11,98944387,98944418,179847.0
chr11,98945303,98945332,178933.0
chr11,99010220,99010248,114017.0
chr11,99136476,99136496,12192.0
chr11,99136534,99136550,12250.0
chr11,99155032,99155054,30748.0
chr11,99155521,99155537,31237.0
chr11,99170775,99170794,46491.0
chr11,99170976,99171018,46692.0
chr11,99199952,99199999,38701.0
chr11,99207465,99207480,31220.0
chr11,99255531,99255569,16813.0
chr11,99255620,99255652,16902.0
chr11,99311046,99311072,72328.0
chr11,99311240,99311254,72522.0
chr11,100399644,100399664,1160926.0
chr11,100472944,100472983,1234226.0
chr11,100473013,100473048,1234295.0
chr11,100574397,100574433,1335679.0
chr11,100609887,100609914,1371169.0
chr11,100610151,100610171,1371433.0
chr11,100760209,100760248,1521491.0
chr11,100804507,100804526,1565789.0
chr11,100804619,100804634,1565901.0
chr11,100804711,100804733,1565993.0
chr11,100822702,100822722,1583984.0
chr11,100823979,100824001,1585261.0
chr11,100824039,100824058,1585321.0
chr11,100831517,100831559,1592799.0
chr11,100831571,100831597,1592853.0
chr11,100841061,100841085,1602343.0
chr11,100846148,100846170,1607430.0
chr11,100846188,100846236,1607470.0
chr11,100846391,100846443,1607673.0
chr11,100860024,100860043,1621306.0
chr11,100860046,100860076,1621328.0
chr11,100891658,100891677,1652940.0
chr11,100891841,100891860,1653123.0
chr11,100952175,100952203,1713457.0
chr11,100952578,100952598,1713860.0
chr11,101008105,101008141,1769387.0
chr11,101082366,101082380,1843648.0
chr11,101082596,101082612,1843878.0
chr11,101144268,101144339,1905550.0
chr11,101173935,101173957,1935217.0
chr11,101302484,101302532,1866418.0
chr11,101417570,101417596,1751354.0
chr11,101442006,101442022,1726928.0
chr11,101552693,101552721,1616229.0
chr11,101562686,101562708,1606242.0
chr11,101627171,101627202,1541748.0
chr11,101627645,101627661,1541289.0
chr11,101627778,101627825,1541125.0
chr11,101642002,101642016,1526934.0
chr11,101645660,101645674,1523276.0
chr11,101658824,101658843,1510107.0
chr11,101659004,101659027,1509923.0
chr11,102061216,102061240,1107710.0
chr11,102137540,102137573,1031377.0
chr11,102156746,102156767,1012183.0
chr11,102156769,102156785,1012165.0
chr11,102156790,102156809,1012141.0
chr11,102284598,102284620,884330.0
chr11,102320268,102320284,848666.0
chr11,102556636,102556681,612269.0
chr11,102556746,102556760,612190.0
chr11,103115556,103115580,53370.0
chr11,103133120,103133134,35816.0
chr11,103262783,103262813,93815.0
chr11,103266105,103266128,97137.0
chr11,103359388,103359410,190420.0
chr11,103697622,103697646,528654.0
chr11,103698224,103698240,529256.0
chr11,103698268,103698288,529300.0
chr11,103771732,103771748,602764.0
chr11,104383227,104383266,1113.0
chr11,104383361,104383381,1247.0
chr11,104425048,104425067,42934.0
chr11,104425089,104425104,42975.0
chr11,104442924,104442940,60810.0
chr11,104443071,104443097,60957.0
chr11,104443138,104443152,61024.0
chr11,104443197,104443219,61083.0
chr11,104443440,104443459,61326.0
chr11,104443596,104443610,61482.0
chr11,104448911,104448928,66797.0
chr11,104461630,104461662,79516.0
chr11,104581484,104581506,199370.0
chr11,104607758,104607775,225644.0
chr11,104609516,104609536,227402.0
chr11,104609712,104609752,227598.0
chr11,104622798,104622812,240684.0
chr11,104630351,104630367,248237.0
chr11,104630517,104630539,248403.0
chr11,104660851,104660891,278737.0
chr11,104660918,104660934,278804.0
chr11,105125582,105125630,54889.0
chr11,105592054,105592078,141889.0
chr11,106001858,106001874,551693.0
chr11,106002000,106002024,551835.0
chr11,106065509,106065523,515831.0
chr11,106065566,106065649,515705.0
chr11,106065724,106065759,515595.0
chr11,106076654,106076673,504681.0
chr11,106167505,106167529,413825.0
chr11,106180036,106180055,401299.0
chr11,106180084,106180101,401253.0
chr11,106216608,106216643,364711.0
chr11,106318122,106318144,263210.0
chr11,106387835,106387862,193492.0
chr11,106430801,106430816,150538.0
chr11,106430861,106430875,150479.0
chr11,106430915,106430941,150413.0
chr11,106438949,106438965,142389.0
chr11,106439102,106439116,142238.0
chr11,106588108,106588128,6736.0
chr11,106664923,106664937,83551.0
chr11,106665108,106665171,83736.0
chr11,106665328,106665398,83956.0
chr11,106668142,106668188,86770.0
chr11,106674845,106674878,93473.0
chr11,106680299,106680341,98927.0
chr11,106680566,106680643,99194.0
chr11,106680984,106680998,99612.0
chr11,106681024,106681044,99652.0
chr11,106725463,106725638,144091.0
chr11,106725752,106725863,144380.0
chr11,106742589,106742614,131660.0
chr11,106742796,106742829,131445.0
chr11,106750655,106750671,123603.0
chr11,106750751,106750773,123501.0
chr11,106750996,106751024,123250.0
chr11,106762612,106762640,111634.0
chr11,106762882,106762897,111377.0
chr11,106770337,106770388,103886.0
chr11,106770487,106770535,103739.0
chr11,106779750,106779781,94493.0
chr11,106779835,106779854,94420.0
chr11,106999804,106999820,13400.0
chr11,107105296,107105312,77776.0
chr11,107371866,107371882,86612.0
chr11,107372076,107372113,86381.0
chr11,107394037,107394076,64418.0
chr11,107408043,107408079,50415.0
chr11,107451031,107451071,7423.0
chr11,107452236,107452339,6155.0
chr11,107464126,107464179,5614.0
chr11,107529765,107529781,17761.0
chr11,107668425,107668447,120806.0
chr11,108094750,108094774,77187.0
chr11,108094778,108094825,77136.0
chr11,108094868,108094882,77079.0
chr11,108095013,108095035,76926.0
chr11,108178890,108178912,6743.0
chr11,108222950,108222972,6608.0
chr11,108248401,108248423,32059.0
chr11,108272991,108273005,56649.0
chr11,108273717,108273749,57375.0
chr11,108273896,108273910,57554.0
chr11,108920470,108920484,19010.0
chr11,109362309,109362349,57431.0
chr11,109420996,109421018,1198.0
chr11,109431206,109431237,11408.0
chr11,109431253,109431275,11455.0
chr11,109445683,109445731,25885.0
chr11,109470130,109470217,50332.0
chr11,109470234,109470248,50436.0
chr11,109470962,109471003,51164.0
chr11,109496042,109496064,64751.0
chr11,109553980,109553997,6818.0
chr11,109662923,109662951,102090.0
chr11,109663044,109663066,102211.0
chr11,109860366,109860382,13192.0
chr11,109860438,109860467,13107.0
chr11,109860509,109860524,13050.0
chr11,110268773,110268812,81962.0
chr11,110794828,110794853,395339.0
chr11,110794914,110794929,395425.0
chr11,110993977,110993999,594488.0
chr11,110994081,110994107,594592.0
chr11,111801066,111801100,523048.0
chr11,113268077,113268091,93840.0
chr11,113648289,113648311,474052.0
chr11,113684241,113684266,510004.0
chr11,113787906,113787932,613669.0
chr11,114702811,114702862,371260.0
chr11,114702931,114702959,371163.0
chr11,114876563,114876594,197528.0
chr11,115158113,115158127,83973.0
chr11,115277304,115277332,203164.0
chr11,115358507,115358553,284367.0
chr11,115407436,115407467,333296.0
chr11,115412490,115412512,338350.0
chr11,115412650,115412665,338510.0
chr11,115413936,115413950,339796.0
chr11,115508331,115508345,263021.0
chr11,115746433,115746468,24898.0
chr11,115920204,115920240,148820.0
chr11,115920370,115920409,148986.0
chr11,116087497,116087511,6465.0
chr11,116198971,116198985,117939.0
chr11,116369798,116369820,288766.0
chr11,116377126,116377180,296094.0
chr11,116406929,116406954,325897.0
chr11,116413882,116413927,332850.0
chr11,116414173,116414227,333141.0
chr11,116423978,116424017,342946.0
chr11,116433693,116433715,352661.0
chr11,116434583,116434605,353551.0
chr11,116488723,116488739,397563.0
chr11,116488954,116488976,397326.0
chr11,117092515,117092531,20556.0
chr11,117092645,117092699,20686.0
chr11,117109799,117109833,37840.0
chr11,117242833,117242859,166850.0
chr11,117242870,117242890,166819.0
chr11,117300012,117300035,109674.0
chr11,117301930,117301959,107750.0
chr11,117319465,117319487,90222.0
chr11,117319566,117319582,90127.0
chr11,117392582,117392597,17112.0
chr11,117401722,117401746,7963.0
chr11,117401927,117401944,7765.0
chr11,117666644,117666663,204961.0
chr11,117666680,117666709,204915.0
chr11,117828682,117828701,42923.0
chr11,117846977,117846993,24631.0
chr11,117960348,117960374,88706.0
chr11,118144015,118144051,272373.0
chr11,118145727,118145751,274085.0
chr11,118152268,118152318,280626.0
chr11,118152511,118152657,280869.0
chr11,118225757,118225772,354115.0
chr11,118225836,118225868,354194.0
chr11,118225958,118225980,354316.0
chr11,118232496,118232522,360854.0
chr11,118232601,118232617,360959.0
chr11,118245164,118245178,373522.0
chr11,118266067,118266090,394425.0
chr11,118266109,118266155,394467.0
chr11,118266197,118266234,394555.0
chr11,118266292,118266320,394650.0
chr11,118290574,118290614,418932.0
chr11,118337600,118337622,465958.0
chr11,118980521,118980547,523345.0
chr11,119085228,119085243,418649.0
chr11,119162928,119162962,340930.0
chr11,119162964,119162998,340894.0
chr11,119166040,119166062,337830.0
chr11,119166068,119166105,337787.0
chr11,119166152,119166171,337721.0
chr11,119166386,119166417,337475.0
chr11,119229008,119229024,274868.0
chr11,119238271,119238318,265574.0
chr11,119258955,119258977,244915.0
chr11,119258993,119259017,244875.0
chr11,119928161,119928176,424251.0
chr11,119928181,119928209,424271.0
chr11,119928245,119928261,424335.0
chr11,119943115,119943137,439205.0
chr11,120150609,120150631,646699.0
chr11,120150769,120150795,646859.0
chr11,120492797,120492816,988887.0
chr11,120492835,120492851,988925.0
chr11,120510953,120510993,1007043.0
chr11,120851878,120851910,1347968.0
chr11,120851915,120851930,1348005.0
chr11,120852004,120852023,1348094.0
chr11,120852035,120852081,1348125.0
chr11,120905412,120905464,1401502.0
chr11,120916560,120916582,1412650.0
chr11,121064271,121064286,1560361.0
chr11,121100540,121100582,1596630.0
chr11,121100665,121100690,1596755.0
chr11,121100768,121100783,1596858.0
chr11,121229504,121229558,1725594.0
chr11,121237647,121237669,1733737.0
chr11,121237780,121237813,1733870.0
chr11,121261602,121261616,1757692.0
chr11,121261803,121261825,1757893.0
chr11,121672923,121672938,2169013.0
chr11,121706446,121706468,2202536.0
chr11,121706760,121706774,2202850.0
chr12,3235516,3235532,371242.0
chr12,3322167,3322194,284580.0
chr12,3322332,3322354,284420.0
chr12,3322679,3322716,284058.0
chr12,3357622,3357642,249132.0
chr12,3426508,3426532,180242.0
chr12,3427730,3427744,179030.0
chr12,3441644,3441677,165097.0
chr12,3462996,3463012,143762.0
chr12,3463170,3463196,143578.0
chr12,3463235,3463261,143513.0
chr12,3463710,3463744,143030.0
chr12,3547599,3547613,59161.0
chr12,3547746,3547785,58989.0
chr12,3569028,3569054,37720.0
chr12,3695860,3695894,88963.0
chr12,3696023,3696047,89126.0
chr12,3740348,3740401,133451.0
chr12,3745696,3745726,138799.0
chr12,3745775,3745791,138878.0
chr12,3755596,3755630,148699.0
chr12,3792181,3792203,185284.0
chr12,3855816,3855835,248919.0
chr12,3871520,3871554,264623.0
chr12,4424449,4424465,817552.0
chr12,4593597,4593660,986700.0
chr12,4907919,4907935,1002502.0
chr12,4918404,4918438,991999.0
chr12,6668469,6668484,758014.0
chr12,7702798,7702817,1782571.0
chr12,8306811,8306855,1178533.0
chr12,8307009,8307028,1178360.0
chr12,8351407,8351437,1133951.0
chr12,8351453,8351467,1133921.0
chr12,8502552,8502567,982821.0
chr12,8502654,8502692,982696.0
chr12,9002298,9002314,483074.0
chr12,9030618,9030640,454748.0
chr12,12289726,12289784,1059476.0
chr12,12289789,12289808,1059539.0
chr12,12289973,12289987,1059723.0
chr12,12313577,12313607,1083327.0
chr12,12373111,12373130,1142861.0
chr12,15535893,15535939,470993.0
chr12,15603390,15603417,403515.0
chr12,15603436,15603452,403480.0
chr12,15755612,15755634,251298.0
chr12,15805250,15805269,201663.0
chr12,15812190,15812214,194718.0
chr12,15812384,15812405,194527.0
chr12,15816185,15816219,190713.0
chr12,15816241,15816256,190676.0
chr12,15896573,15896598,110334.0
chr12,15967533,15967548,39384.0
chr12,15998574,15998588,8344.0
chr12,15998690,15998716,8216.0
chr12,16009259,16009278,2308.0
chr12,16014753,16014775,7802.0
chr12,16049909,16049931,42958.0
chr12,16133305,16133327,126354.0
chr12,16170371,16170393,163420.0
chr12,16532253,16532313,51519.0
chr12,16588767,16588791,4917.0
chr12,16588842,16588868,4992.0
chr12,16805598,16805628,221748.0
chr12,17032749,17032764,448899.0
chr12,17033205,17033227,449355.0
chr12,17113793,17113815,529943.0
chr12,17256955,17257003,401121.0
chr12,17266250,17266278,391846.0
chr12,17266412,17266436,391688.0
chr12,17348305,17348332,309792.0
chr12,17373000,17373027,285097.0
chr12,17373086,17373108,285016.0
chr12,17373850,17373869,284255.0
chr12,17377718,17377743,280381.0
chr12,17377885,17377915,280209.0
chr12,17389999,17390023,268101.0
chr12,17390111,17390133,267991.0
chr12,17556794,17556843,101281.0
chr12,17556844,17556862,101262.0
chr12,17818654,17818673,160512.0
chr12,18606215,18606238,948073.0
chr12,18606292,18606307,948150.0
chr12,18606404,18606419,948262.0
chr12,19118198,19118235,1460056.0
chr12,19118239,19118261,1460097.0
chr12,19118319,19118353,1460177.0
chr12,21087324,21087343,63679.0
chr12,21142952,21142966,8056.0
chr12,21143017,21143037,7985.0
chr12,21286383,21286423,135343.0
chr12,21287284,21287306,136244.0
chr12,21336227,21336241,185187.0
chr12,21417537,21417551,266497.0
chr12,21451443,21451464,300403.0
chr12,21545125,21545144,394085.0
chr12,21545182,21545215,394142.0
chr12,21939544,21939579,788504.0
chr12,22817083,22817097,1442779.0
chr12,22817102,22817121,1442755.0
chr12,22817131,22817153,1442723.0
chr12,24498389,24498429,238495.0
chr12,24500251,24500270,240357.0
chr12,24500309,24500342,240415.0
chr12,24593430,24593452,333536.0
chr12,24593529,24593551,333635.0
chr12,24593750,24593770,333856.0
chr12,24741963,24741982,482069.0
chr12,24831640,24831656,410212.0
chr12,24975513,24975532,266336.0
chr12,25360145,25360160,118259.0
chr12,25360279,25360293,118393.0
chr12,25365347,25365372,123461.0
chr12,25365464,25365478,123578.0
chr12,25864435,25864449,21047.0
chr12,25864500,25864514,20982.0
chr12,25958767,25958783,73253.0
chr12,25959016,25959035,73502.0
chr12,26057730,26057758,172216.0
chr12,26057820,26057855,172306.0
chr12,26185053,26185067,299539.0
chr12,26296129,26296164,410615.0
chr12,26401806,26401829,516292.0
chr12,26401893,26401963,516379.0
chr12,26415520,26415536,530006.0
chr12,26456759,26456783,571245.0
chr12,26456855,26456902,571341.0
chr12,28835699,28835718,56067.0
chr12,28835734,28835756,56102.0
chr12,28835950,28835978,56318.0
chr12,30755339,30755354,420775.0
chr12,30755449,30755471,420658.0
chr12,31351602,31351618,175454.0
chr12,31374726,31374748,198578.0
chr12,31634344,31634375,353960.0
chr12,31755718,31755734,232601.0
chr12,31755842,31755870,232465.0
chr12,31755881,31755906,232429.0
chr12,31756089,31756105,232230.0
chr12,31756236,31756279,232056.0
chr12,31756307,31756351,231984.0
chr12,31950625,31950641,37694.0
chr12,32009199,32009219,20846.0
chr12,32009274,32009294,20921.0
chr12,32208294,32208316,6147.0
chr12,32208481,32208509,6334.0
chr12,32208547,32208563,6400.0
chr12,32208573,32208599,6426.0
chr12,32208858,32208880,6711.0
chr12,32292552,32292574,90405.0
chr12,33076493,33076509,256944.0
chr12,33131902,33131924,201529.0
chr12,33158397,33158428,175025.0
chr12,33164896,33164918,168535.0
chr12,33302044,33302078,31375.0
chr12,33302116,33302132,31321.0
chr12,33302152,33302174,31279.0
chr12,33302351,33302385,31068.0
chr12,33302666,33302686,30767.0
chr12,33302689,33302717,30736.0
chr12,33302905,33302924,30529.0
chr12,33380271,33380286,46744.0
chr12,33380404,33380429,46877.0
chr12,33411614,33411628,78087.0
chr12,33411648,33411672,78121.0
chr12,33411672,33411693,78145.0
chr12,33411723,33411745,78196.0
chr12,33434008,33434034,100481.0
chr12,33434225,33434247,100698.0
chr12,34248781,34248803,284460.0
chr12,34806038,34806053,156369.0
chr12,34990557,34990584,340888.0
chr12,34990603,34990618,340934.0
chr12,35021521,35021556,371852.0
chr12,35123820,35123854,474151.0
chr12,35579124,35579146,176278.0
chr12,35579172,35579189,176235.0
chr12,35641380,35641430,113994.0
chr12,35770400,35770419,14957.0
chr12,35770553,35770575,15110.0
chr12,35927799,35927821,104768.0
chr12,35927905,35927921,104668.0
chr12,35928118,35928132,104457.0
chr12,36004396,36004411,28178.0
chr12,36019743,36019773,12816.0
chr12,36019788,36019810,12779.0
chr12,36039495,36039514,6888.0
chr12,36136245,36136275,19476.0
chr12,36136327,36136343,19408.0
