chr,h_h_start,h_h_end,closest_TnG_start,closest_TnG_end,tng_alignment,distance_to_closest_TnG
chr12,110437905,110437923,110437896,110437911,1,0
chr12,110443990,110444009,110437896,110437911,1,-6079
chr12,110539905,110539923,110533403,110533423,1,-6482
chr12,110951447,110951465,110950449,110950465,0,-982
chr12,110955154,110955173,110957359,110957376,0,2186
chr12,111225169,111225187,111226265,111226282,0,1078
chr12,111324793,111324812,111322624,111322639,0,-2154
chr12,111797506,111797524,111789051,111789091,0,-8415
chr12,111945228,111945247,111921725,111921753,1,-23475
chr12,112285162,112285181,112329491,112329511,1,44310
chr12,112717341,112717359,112700761,112700776,1,-16565
chr12,112746887,112746905,112700761,112700776,1,-46111
chr12,112873684,112873703,112850515,112850545,0,-23139
chr12,113129266,113129284,113128845,113128866,0,-400
chr12,115054894,115054912,115060221,115060238,1,5309
chr12,115404198,115404216,115436465,115436485,1,32249
chr12,116269608,116269627,116269588,116269604,1,-4
chr12,116527945,116527963,116522525,116522540,0,-5405
chr12,116630014,116630032,116629227,116629242,1,-772
chr12,116914948,116914966,116939986,116940038,1,25020
chr12,117021056,117021074,117009694,117009714,0,-11342
chr12,117164113,117164131,117163938,117163958,1,-155
chr12,117227164,117227182,117241709,117241747,0,14527
chr12,117241497,117241515,117241709,117241747,0,194
chr12,117282343,117282362,117282447,117282463,1,85
chr12,117306486,117306504,117306546,117306563,1,42
chr12,117628773,117628791,117639882,117639897,1,11091
chr12,117673352,117673370,117678649,117678669,0,5279
chr12,117673507,117673525,117678649,117678669,0,5124
chr12,117721536,117721554,117721503,117721519,0,-17
chr12,117749601,117749619,117764969,117764985,1,15350
chr12,118186678,118186696,118189862,118189877,0,3166
chr12,118208055,118208073,118209615,118209631,0,1542
chr12,118930780,118930798,118923971,118923996,1,-6784
chr12,119006023,119006042,119004533,119004550,1,-1473
chr12,119068488,119068507,119072462,119072493,1,3955
chr12,119155509,119155527,119158333,119158348,1,2806
chr12,119276482,119276501,119276520,119276540,0,19
chr12,119403039,119403057,119391534,119391554,1,-11485
chr13,3477945,3477963,3477855,3477872,1,-73
chr13,3799068,3799086,3799159,3799184,0,73
chr13,3821532,3821557,3821674,3821689,1,117
chr13,3834050,3834069,3832617,3832637,1,-1413
chr13,4665404,4665423,4665391,4665414,1,0
chr13,4753631,4753650,4756551,4756594,1,2901
chr13,4765770,4765789,4756551,4756594,0,-9176
chr13,5346059,5346077,5347775,5347792,1,1698
chr13,5493041,5493059,5522938,5522959,0,29879
chr13,5536726,5536744,5549240,5549255,1,12496
chr13,5622464,5622482,5622394,5622422,1,-42
chr13,5735110,5735129,5737884,5737905,1,2755
chr13,5737388,5737406,5737884,5737905,1,478
chr13,5819303,5819322,5832328,5832349,1,13006
chr13,6257485,6257503,6248690,6248710,1,-8775
chr13,6261731,6261749,6248690,6248710,1,-13021
chr13,6351251,6351269,6310176,6310192,0,-41059
chr13,6569280,6569298,6555110,6555130,0,-14150
chr13,7197230,7197248,7297189,7297206,1,99941
chr13,8388499,8388517,8393320,8393335,1,4803
chr13,8840157,8840176,8840113,8840128,0,-29
chr13,9107044,9107062,9107078,9107093,1,16
chr13,9108869,9108887,9109049,9109069,0,162
chr13,9136863,9136882,9134405,9134421,0,-2442
chr13,9173637,9173655,9174320,9174340,0,665
chr13,9336720,9336738,9340479,9340502,0,3741
chr13,9510439,9510457,9510422,9510438,1,-1
chr13,9578540,9578558,9563803,9563823,1,-14717
chr13,9683397,9683415,9668905,9668921,1,-14476
chr13,9689729,9689748,9668905,9668921,1,-20808
chr13,9776581,9776600,9776551,9776579,1,-2
chr13,9826382,9826400,9802100,9802119,1,-24263
chr13,9847967,9847985,9883257,9883272,0,35272
chr13,9878712,9878730,9883257,9883272,0,4527
chr13,9887387,9887405,9884261,9884281,1,-3106
chr13,10109590,10109608,10115375,10115398,1,5767
chr13,10275114,10275133,10274278,10274293,1,-821
chr13,10419588,10419606,10455571,10455596,1,35965
chr13,11927331,11927350,11912450,11912470,1,-14861
chr13,11937046,11937064,11912450,11912470,1,-24576
chr13,12058906,12058924,12059797,12059812,0,873
chr13,12071853,12071871,12071646,12071662,0,-191
chr13,12432518,12432536,12418669,12418691,0,-13827
chr13,12507582,12507601,12510081,12510096,1,2480
chr13,12673146,12673164,12691177,12691193,0,18013
chr13,12723347,12723365,12723320,12723337,1,-10
chr13,12812552,12812570,12813359,12813375,0,789
chr13,12870565,12870583,12870737,12870758,0,154
chr13,12930966,12930984,12935161,12935194,0,4177
chr13,12933439,12933458,12935161,12935194,0,1703
chr13,13394032,13394051,13386627,13386644,0,-7388
chr13,13487872,13487891,13491828,13491844,0,3937
chr13,13724018,13724036,13739467,13739487,1,15431
chr13,14113993,14114011,14113801,14113826,1,-167
chr13,14523080,14523098,14554190,14554206,0,31092
chr13,15370516,15370534,15370521,15370544,1,0
chr13,15865031,15865049,15846211,15846226,1,-18805
chr13,16718495,16718513,16718363,16718378,0,-117
chr13,16918806,16918824,16918920,16918935,0,96
chr13,17173723,17173742,17173531,17173551,0,-172
chr13,17336592,17336610,17336598,17336621,1,0
chr13,17627628,17627646,17626638,17626653,0,-975
chr13,17670735,17670754,17667512,17667527,0,-3208
chr13,17746718,17746736,17736106,17736122,0,-10596
chr13,17879238,17879256,17884307,17884345,1,5051
chr13,17924993,17925011,17927858,17927878,1,2847
chr13,18530624,18530642,18515663,18515683,0,-14941
chr13,19618946,19618965,19620505,19620521,0,1540
chr13,19738070,19738089,19738093,19738115,0,4
chr13,20117133,20117151,20115459,20115479,0,-1654
chr13,20207782,20207800,20208274,20208290,1,474
chr13,20482142,20482160,20490001,20490022,0,7841
chr13,20549604,20549622,20547152,20547175,1,-2429
chr13,21323650,21323668,21327144,21327160,1,3476
chr13,21852425,21852443,21855656,21855681,0,3213
chr13,22793952,22793970,22831468,22831485,1,37498
chr13,23488942,23488960,23500212,23500231,1,11252
chr13,23597280,23597298,23598251,23598267,0,953
chr13,23597626,23597645,23598251,23598267,0,606
chr13,23620286,23620304,23620168,23620183,0,-103
chr13,24126393,24126411,24113917,24113934,0,-12459
chr13,24306382,24306400,24298110,24298130,0,-8252
chr13,24306482,24306501,24298110,24298130,0,-8352
chr13,24393315,24393333,24392948,24392963,0,-352
chr13,24433731,24433749,24433677,24433694,1,-37
chr13,24661935,24661953,24662995,24663014,0,1042
chr13,24781274,24781293,24781315,24781335,0,22
chr13,24853392,24853410,24867205,24867222,0,13795
chr13,24965835,24965853,24970488,24970519,1,4635
chr13,26623388,26623407,26561571,26561591,1,-61797
chr13,27947214,27947233,27947377,27947392,0,144
chr13,28885632,28885650,28874213,28874236,1,-11396
chr13,28988833,28988851,28968585,28968600,0,-20233
chr13,29372104,29372122,29378661,29378679,1,6539
chr13,29744295,29744313,29744302,29744321,1,0
chr13,29781270,29781289,29773539,29773559,0,-7711
chr13,29957164,29957182,29974142,29974158,0,16960
chr13,30009890,30009908,29983795,29983810,0,-26080
chr13,30013293,30013312,30036850,30036883,0,23538
chr13,30211749,30211767,30211688,30211703,1,-46
chr13,30242463,30242481,30235143,30235161,1,-7302
chr13,30530830,30530849,30538745,30538765,1,7896
chr13,30619479,30619497,30625507,30625524,1,6010
chr13,30638942,30638960,30645822,30645845,0,6862
chr13,30924445,30924463,30924535,30924551,1,72
chr13,30938817,30938835,30933194,30933210,0,-5607
chr13,31068494,31068513,31068461,31068480,1,-14
chr13,31556953,31556972,31547642,31547659,0,-9294
chr13,31940718,31940737,31948816,31948836,0,8079
chr13,32508082,32508100,32536412,32536428,0,28312
chr13,32643073,32643091,32642621,32642638,1,-435
chr13,32741366,32741384,32755620,32755640,0,14236
chr13,32841468,32841486,32850448,32850464,1,8962
chr13,32866527,32866545,32864623,32864670,0,-1857
chr13,33068328,33068346,33068769,33068791,0,423
chr13,34062551,34062569,34063540,34063605,0,971
chr13,34119035,34119053,34121251,34121266,0,2198
chr13,34163884,34163903,34147238,34147270,1,-16614
chr13,34287854,34287873,34289180,34289225,1,1307
chr13,34375612,34375631,34365366,34365383,0,-10229
chr13,34656442,34656461,34667495,34667555,0,11034
chr13,34659788,34659806,34667495,34667555,0,7689
chr13,34700208,34700227,34703620,34703637,0,3393
chr13,35085523,35085541,35085502,35085517,1,-6
chr13,35169402,35169420,35166367,35166387,0,-3015
chr13,35202535,35202553,35223886,35223902,0,21333
chr13,35269496,35269514,35246065,35246080,0,-23416
chr13,35664818,35664836,35693275,35693295,1,28439
chr13,35704678,35704696,35711869,35711884,1,7173
chr13,35804184,35804202,35795249,35795268,1,-8916
chr13,35994271,35994290,35989343,35989358,0,-4913
chr13,36995063,36995081,37004504,37004521,1,9423
chr13,37115179,37115197,37120020,37120035,0,4823
chr13,37120281,37120300,37120299,37120314,0,0
chr13,37121828,37121846,37120299,37120314,1,-1514
chr13,37148712,37148730,37148718,37148739,1,0
chr13,37148859,37148877,37148718,37148739,0,-120
chr13,37158487,37158505,37158402,37158419,1,-68
chr13,37279337,37279355,37228896,37228930,0,-50407
chr13,37282782,37282800,37228896,37228930,0,-53852
chr13,37361457,37361475,37365780,37365796,0,4305
chr13,37446894,37446912,37443365,37443381,0,-3513
chr13,37472102,37472121,37474532,37474556,1,2411
chr13,37472239,37472258,37474532,37474556,1,2274
chr13,37584636,37584654,37584627,37584648,1,0
chr13,37715113,37715132,37761057,37761072,1,45925
chr13,37797973,37797991,37802058,37802085,0,4067
chr13,37855929,37855948,37855277,37855292,1,-637
chr13,38010650,38010669,37994461,37994484,0,-16166
chr13,38165163,38165181,38122498,38122514,1,-42649
chr13,38565085,38565104,38554582,38554613,1,-10472
chr13,38643706,38643724,38645671,38645688,1,1947
chr13,38852018,38852036,38855982,38856005,0,3946
chr13,39183646,39183664,39143783,39143798,1,-39848
chr13,39441095,39441113,39418325,39418340,1,-22755
chr13,39767109,39767128,39769539,39769556,0,2411
chr13,40361864,40361882,40387142,40387161,1,25260
chr13,40482123,40482141,40462070,40462090,0,-20033
chr13,40854253,40854271,40859887,40859902,1,5616
chr13,40939081,40939099,40944224,40944251,1,5125
chr13,40940185,40940203,40944224,40944251,1,4021
chr13,40967845,40967863,40972039,40972055,0,4176
chr13,40978058,40978076,40977477,40977518,0,-540
chr13,41029467,41029485,41029464,41029480,1,0
chr13,41179800,41179818,41234595,41234624,0,54777
chr13,41515603,41515621,41519584,41519600,0,3963
chr13,41531246,41531264,41532921,41532937,0,1657
chr13,41625672,41625690,41626200,41626217,0,510
chr13,41670827,41670845,41670877,41670893,1,32
chr13,41758459,41758477,41758388,41758403,0,-56
chr13,41758718,41758736,41758388,41758403,0,-315
chr13,41788330,41788348,41788296,41788316,0,-14
chr13,41851041,41851059,41849646,41849663,1,-1378
chr13,43469272,43469290,43468118,43468134,1,-1138
chr13,43602607,43602626,43567815,43567832,1,-34775
chr13,43667041,43667060,43695200,43695217,1,28140
chr13,43961195,43961214,43960109,43960124,1,-1071
chr13,44039233,44039251,44039356,44039379,1,105
chr13,44441514,44441536,44432235,44432250,0,-9264
chr13,44457540,44457558,44457128,44457154,1,-386
chr13,44782503,44782521,44780600,44780615,1,-1888
chr13,45156643,45156662,45156396,45156411,0,-232
chr13,45416813,45416831,45419146,45419161,1,2315
chr13,45637551,45637570,45633295,45633311,0,-4240
chr13,45657014,45657032,45650848,45650890,0,-6124
chr13,46231723,46231741,46239081,46239119,0,7340
chr13,46241985,46242004,46239081,46239119,1,-2866
chr13,46263252,46263270,46255998,46256015,1,-7237
chr13,46970465,46970483,46968878,46968893,1,-1572
chr13,47217463,47217481,47215132,47215147,1,-2316
chr13,47259569,47259587,47259463,47259488,0,-81
chr13,47974884,47974903,47974893,47974910,1,0
chr13,48489436,48489454,48502676,48502706,0,13222
chr13,48582892,48582910,48582901,48582922,1,0
chr13,48686814,48686832,48668527,48668547,0,-18267
chr13,48748430,48748448,48748421,48748437,1,0
chr13,49016754,49016773,49015811,49015834,0,-920
chr13,49169593,49169611,49168858,49168878,1,-715
chr13,49628291,49628309,49613904,49613921,0,-14370
chr13,49703706,49703724,49712097,49712117,0,8373
chr13,50423893,50423912,50511115,50511132,1,87203
chr13,51171557,51171575,51162644,51162668,1,-8889
chr13,51193573,51193591,51162644,51162668,1,-30905
chr13,51316477,51316495,51311941,51311961,1,-4516
chr13,51552863,51552881,51569609,51569637,1,16728
chr13,51892290,51892309,51897616,51897642,1,5307
chr13,52175981,52176000,52198832,52198852,1,22832
chr13,52323886,52323905,52307140,52307166,0,-16720
chr13,52398519,52398537,52407250,52407265,0,8713
chr13,52469938,52469956,52476083,52476100,0,6127
chr13,52530982,52531000,52530932,52530952,0,-30
chr13,52576091,52576109,52576134,52576154,1,25
chr13,52594059,52594078,52594910,52594926,1,832
chr13,52763138,52763156,52764882,52764899,0,1726
chr13,52777706,52777724,52778321,52778336,0,597
chr13,53057388,53057406,53068253,53068276,1,10847
chr13,53226551,53226569,53226523,53226544,0,-7
chr13,54152552,54152570,54144008,54144025,1,-8527
chr13,54502268,54502286,54502069,54502096,0,-172
chr13,54824271,54824289,54687234,54687250,0,-137021
chr13,54963273,54963292,54983244,54983259,0,19952
chr13,54980302,54980321,54983244,54983259,0,2923
chr13,55029570,55029588,55018285,55018300,1,-11270
chr13,55063830,55063848,55070059,55070089,0,6211
chr13,55224634,55224652,55224747,55224763,1,95
chr13,55249091,55249110,55249426,55249443,0,316
chr13,55386236,55386254,55384669,55384685,1,-1551
chr13,55757867,55757885,55727718,55727733,0,-30134
chr13,55904968,55904986,55892117,55892137,0,-12831
chr13,56279519,56279537,56260110,56260134,1,-19385
chr13,56392294,56392312,56378432,56378452,1,-13842
chr13,56648589,56648608,56648600,56648616,1,0
chr13,58048295,58048313,58048326,58048372,1,13
chr13,58534745,58534763,58522183,58522200,1,-12545
chr13,58996644,58996663,58941066,58941094,1,-55550
chr13,58999282,58999300,58941066,58941094,1,-58188
chr13,59025364,59025382,58941066,58941094,1,-84270
chr13,59300488,59300506,59228260,59228275,0,-72213
chr13,59444467,59444485,59434685,59434702,1,-9765
chr13,59472382,59472400,59469827,59469847,0,-2535
chr13,59796712,59796731,59809219,59809257,1,12488
chr13,59875822,59875841,59888812,59888835,0,12971
chr13,60492015,60492033,60480678,60480695,0,-11320
chr13,60615301,60615319,60612483,60612500,1,-2801
chr13,60660780,60660798,60660895,60660912,1,97
chr13,62007643,62007661,61996573,61996640,0,-11003
chr13,62126701,62126719,62126635,62126650,0,-51
chr13,62561785,62561803,62466758,62466783,0,-95002
chr13,62627128,62627146,62691006,62691030,0,63860
chr13,62950469,62950487,62952736,62952752,1,2249
chr13,63186727,63186745,63199895,63199920,1,13150
chr13,63206598,63206616,63211810,63211825,0,5194
chr13,63325730,63325748,63325760,63325794,1,12
chr13,63548688,63548706,63553462,63553488,1,4756
chr13,64388619,64388638,64402614,64402629,1,13976
chr13,64408526,64408544,64408422,64408447,1,-79
chr13,69481585,69481603,69480919,69480938,1,-647
chr13,69521281,69521299,69522177,69522194,1,878
chr13,72120575,72120593,72198786,72198806,0,78193
chr13,72975823,72975841,73263806,73263821,1,287965
chr13,73383883,73383902,73383712,73383729,1,-154
chr13,73445630,73445648,73447316,73447332,0,1668
chr13,73773065,73773083,73773132,73773152,0,49
chr13,73971252,73971271,73971245,73971266,1,0
chr13,74010001,74010019,74017006,74017026,1,6987
chr13,74064221,74064240,74017955,74017989,1,-46232
chr13,74481665,74481683,74481760,74481777,1,77
chr13,74759364,74759382,74754375,74754396,0,-4968
chr13,74892775,74892793,74891193,74891210,0,-1565
chr13,74958487,74958505,74970409,74970426,0,11904
chr13,74970461,74970480,74970409,74970426,1,-35
chr13,75384160,75384179,75435391,75435408,0,51212
chr13,75733399,75733417,75734515,75734532,0,1098
chr13,75790713,75790731,75795090,75795111,1,4359
chr13,75825730,75825748,75825632,75825655,1,-75
chr13,76055404,76055422,76054471,76054488,1,-916
chr13,76976542,76976560,76976016,76976039,0,-503
chr13,77049566,77049584,77049796,77049811,1,212
chr13,77177666,77177684,77171499,77171516,1,-6150
chr13,78195517,78195536,78198826,78198842,0,3290
chr13,78629564,78629583,78644614,78644633,0,15031
chr13,79927925,79927943,79918170,79918193,1,-9732
chr13,80736127,80736145,80747104,80747129,1,10959
chr13,80862510,80862528,80862463,80862517,1,0
chr13,80865898,80865916,80862463,80862517,1,-3381
chr13,80985916,80985935,80955866,80955883,1,-30033
chr13,81100881,81100899,81099410,81099425,0,-1456
chr13,81139185,81139203,81139937,81139953,1,734
chr13,81162580,81162598,81149749,81149766,0,-12814
chr13,81211634,81211652,81208198,81208240,1,-3394
chr13,81407379,81407398,81427487,81427512,1,20089
chr13,81795365,81795383,81801350,81801366,0,5967
chr13,82073553,82073571,82058606,82058626,1,-14927
chr13,82945743,82945761,82945640,82945660,0,-83
chr13,83074480,83074499,83076158,83076194,1,1659
chr13,83076827,83076845,83076158,83076194,0,-633
chr13,83344719,83344738,83345022,83345039,1,284
chr13,83473858,83473886,83473850,83473866,1,0
chr13,83525902,83525920,83525758,83525779,0,-123
chr13,83582862,83582881,83582900,83582915,0,19
chr13,84230351,84230370,84230343,84230363,1,0
chr13,84240400,84240418,84240516,84240536,0,98
chr13,85253167,85253185,85253270,85253285,0,85
chr13,88723099,88723118,88698539,88698570,1,-24529
chr13,88787433,88787452,88806624,88806649,1,19172
chr13,88810374,88810392,88806624,88806649,0,-3725
chr13,88823317,88823335,88823178,88823193,0,-124
chr13,89067133,89067152,88971924,88971944,1,-95189
chr13,89229913,89229931,89292480,89292502,0,62549
chr13,89443732,89443751,89443783,89443799,1,32
chr13,89838782,89838801,89832567,89832587,1,-6195
chr13,90643862,90643880,90643863,90643879,0,0
chr13,90949074,90949092,90931222,90931255,0,-17819
