,chr,TnG_start,TnG_end,strand
3323,chr10,79703950,79703986,-
3324,chr10,79746756,79746784,-
3325,chr10,79746795,79746826,-
3326,chr10,79832073,79832102,+
3327,chr10,79855392,79855415,-
3328,chr10,79855529,79855544,-
3329,chr10,79909080,79909095,+
3330,chr10,79909107,79909127,+
3331,chr10,79909352,79909372,-
3332,chr10,79927868,79927888,-
3333,chr10,79959503,79959566,+
3334,chr10,79959654,79959789,-
3335,chr10,79984465,79984485,-
3336,chr10,79984537,79984554,-
3337,chr10,79984819,79984834,-
3338,chr10,79984883,79984898,+
3339,chr10,79984937,79984952,-
3340,chr10,79985410,79985440,+
3341,chr10,79985605,79985620,-
3342,chr10,79986207,79986228,-
3343,chr10,79986853,79986880,-
3344,chr10,79986941,79986958,-
3345,chr10,79994662,79994689,-
3346,chr10,79996025,79996058,+
3347,chr10,79997006,79997021,+
3348,chr10,80018528,80018544,+
3349,chr10,80023300,80023315,-
3350,chr10,80023889,80023905,-
3351,chr10,80024029,80024061,-
3352,chr10,80024194,80024216,-
3353,chr10,80024470,80024485,-
3354,chr10,80032541,80032571,-
3355,chr10,80032689,80032712,-
3356,chr10,80032722,80032742,-
3357,chr10,80033469,80033486,-
3358,chr10,80040246,80040263,+
3359,chr10,80051453,80051474,+
3360,chr10,80102948,80102969,-
3361,chr10,80114946,80114962,-
3362,chr10,80141624,80141641,-
3363,chr10,80142670,80142687,-
3364,chr10,80158080,80158128,-
3365,chr10,80158344,80158364,+
3366,chr10,80165456,80165476,+
3367,chr10,80167414,80167458,+
3368,chr10,80168159,80168174,-
3369,chr10,80173255,80173300,-
3370,chr10,80248654,80248685,+
3371,chr10,80264078,80264176,-
3372,chr10,80264434,80264465,-
3373,chr10,80292278,80292295,+
3374,chr10,80407028,80407047,+
3375,chr10,80432023,80432041,-
3376,chr10,80434168,80434183,-
3377,chr10,80509606,80509635,+
3378,chr10,80561892,80561915,-
3379,chr10,80591001,80591035,-
3380,chr10,80610471,80610492,-
3381,chr10,80618193,80618209,+
3382,chr10,80621822,80621855,+
3383,chr10,80629071,80629086,-
3384,chr10,80658720,80658741,+
3385,chr10,80659150,80659184,-
3386,chr10,80659455,80659476,-
3387,chr10,80659504,80659527,+
3388,chr10,80661279,80661294,-
3389,chr10,80664170,80664225,-
3390,chr10,80664327,80664347,-
3391,chr10,80664413,80664428,-
3392,chr10,80665183,80665198,-
3393,chr10,80677167,80677184,-
3394,chr10,80677698,80677722,+
3395,chr10,80677774,80677794,-
3396,chr10,80678971,80679006,-
3397,chr10,80681803,80681838,+
3398,chr10,80694586,80694606,-
3399,chr10,80695276,80695296,+
3400,chr10,80695549,80695575,+
3401,chr10,80695751,80695766,-
3402,chr10,80696694,80696723,+
3403,chr10,80697652,80697672,-
3404,chr10,80697967,80697992,+
3405,chr10,80699464,80699481,+
3406,chr10,80699488,80699503,+
3407,chr10,80700489,80700509,-
3408,chr10,80701066,80701081,+
3409,chr10,80701313,80701360,+
3410,chr10,80701561,80701578,+
3411,chr10,80747481,80747504,+
3412,chr10,80749974,80750069,-
3413,chr10,80750203,80750242,-
3414,chr10,80754802,80754819,+
3415,chr10,80754853,80754896,+
3416,chr10,80763445,80763462,-
3417,chr10,80822067,80822085,-
3418,chr10,80824196,80824235,-
3419,chr10,80901190,80901217,-
3420,chr10,80901246,80901262,-
3421,chr10,80929784,80929799,-
3422,chr10,80930747,80930779,-
3423,chr10,80956626,80956681,+
3424,chr10,80956726,80956749,-
3425,chr10,80989640,80989655,-
3426,chr10,80989673,80989688,-
3427,chr10,80991285,80991305,+
3428,chr10,81060490,81060510,+
3429,chr10,81060524,81060563,-
3430,chr10,81060566,81060583,-
3431,chr10,81069775,81069790,+
3432,chr10,81105516,81105559,+
3433,chr10,81105674,81105689,+
3434,chr10,81128928,81128960,-
3435,chr10,81129600,81129617,-
3436,chr10,81136695,81136740,-
3437,chr10,81168055,81168076,-
3438,chr10,81168280,81168303,-
3439,chr10,81168480,81168505,-
3440,chr10,81168522,81168542,-
3441,chr10,81169987,81170034,-
3442,chr10,81175247,81175267,-
3443,chr10,81175371,81175397,-
3444,chr10,81248052,81248072,-
3445,chr10,81257656,81257685,-
3446,chr10,81266202,81266230,+
3447,chr10,81266334,81266349,+
3448,chr10,81266501,81266542,.
3449,chr10,81267187,81267207,+
3450,chr10,81286007,81286027,-
3451,chr10,81286364,81286395,+
3452,chr10,81292426,81292471,-
3453,chr10,81331097,81331163,+
3454,chr10,81351038,81351055,+
3455,chr10,81351734,81351751,+
3456,chr10,81357316,81357339,+
3457,chr10,81357340,81357360,+
3458,chr10,81379079,81379094,-
3459,chr10,81382362,81382383,-
3460,chr10,81384149,81384174,-
3461,chr10,81430222,81430237,+
3462,chr10,81432366,81432397,-
3463,chr10,81432890,81432905,+
3464,chr10,81433489,81433504,+
3465,chr10,81434605,81434622,-
3466,chr10,81435105,81435125,-
3467,chr10,81496934,81496965,+
3468,chr10,81500133,81500168,+
3469,chr10,81500277,81500293,-
3470,chr10,81507499,81507550,-
3471,chr10,81508438,81508458,+
3472,chr10,81550516,81550531,-
3473,chr10,81551912,81551928,-
3474,chr10,81559065,81559085,-
3475,chr10,81571034,81571049,-
3476,chr10,81571085,81571115,-
3477,chr10,81571310,81571330,-
3478,chr10,81571404,81571419,-
3479,chr10,81571886,81571901,-
3480,chr10,81602600,81602625,+
3481,chr10,81603232,81603251,+
3482,chr10,81603260,81603285,-
3483,chr10,81604916,81604939,+
3484,chr10,81605523,81605565,+
3485,chr10,81605672,81605693,-
3486,chr10,81627889,81627936,+
3487,chr10,81644122,81644150,-
3488,chr10,81644338,81644367,-
3489,chr10,81649634,81649649,-
3490,chr10,81705397,81705416,-
3491,chr10,81864506,81864525,-
3492,chr10,81997617,81997645,-
3493,chr10,82241063,82241084,+
3494,chr10,82354893,82354910,-
3495,chr10,82354956,82354987,-
3496,chr10,82623625,82623640,+
3497,chr10,82662654,82662671,-
3498,chr10,82666473,82666500,+
3499,chr10,82697799,82697816,-
3500,chr10,82773327,82773397,+
3501,chr10,82781114,82781129,-
3502,chr10,82887534,82887557,+
3503,chr10,82891372,82891392,+
3504,chr10,82893727,82893747,+
3505,chr10,82893751,82893801,-
3506,chr10,82894122,82894143,-
3507,chr10,82894197,82894222,+
3508,chr10,82900424,82900440,+
3509,chr10,83129603,83129639,+
3510,chr10,83140794,83140811,+
3511,chr10,83184118,83184133,-
3512,chr10,83330211,83330232,+
3513,chr10,83330288,83330320,+
3514,chr10,83330328,83330385,-
3515,chr10,83330520,83330549,-
3516,chr10,83359741,83359759,+
3517,chr10,83359858,83359887,+
3518,chr10,83543739,83543754,+
3519,chr10,83544415,83544435,-
3520,chr10,83544513,83544530,+
3521,chr10,83644364,83644379,+
3522,chr10,83652636,83652657,+
3523,chr10,83719139,83719160,+
3524,chr10,84575826,84575852,-
3525,chr10,84575932,84575955,-
3526,chr10,84576377,84576392,-
3527,chr10,84577546,84577571,-
3528,chr10,84585586,84585623,-
3529,chr10,84585656,84585697,-
3530,chr10,84585809,84585838,-
3531,chr10,84631924,84631940,-
3532,chr10,84768680,84768734,.
3533,chr10,84768871,84768894,-
3534,chr10,84816018,84816057,+
3535,chr10,84896705,84896726,-
3536,chr10,84897809,84897824,+
3537,chr10,84916983,84917050,+
3538,chr10,84925415,84925430,-
3539,chr10,84925464,84925481,-
3540,chr10,84925673,84925688,-
3541,chr10,85102242,85102273,+
3542,chr10,85128388,85128413,+
3543,chr10,85169934,85169981,+
3544,chr10,85185808,85185853,-
3545,chr10,85359677,85359728,+
3546,chr10,85386704,85386731,+
3547,chr10,85388738,85388753,-
3548,chr10,85389457,85389472,+
3549,chr10,85410857,85410872,-
3550,chr10,85410925,85410940,+
3551,chr10,85410984,85411000,-
3552,chr10,85411182,85411202,-
3553,chr10,85411475,85411511,-
3554,chr10,85411553,85411570,-
3555,chr10,85412204,85412227,-
3556,chr10,85431025,85431044,+
3557,chr10,85828969,85829016,-
3558,chr10,85829270,85829287,+
3559,chr10,85835839,85835905,-
3560,chr10,85941271,85941335,+
3561,chr10,86685101,86685148,-
3562,chr10,86685409,86685427,+
3563,chr10,86706850,86706865,-
3564,chr10,86707062,86707085,-
3565,chr10,86707101,86707118,-
3566,chr10,86707197,86707224,-
3567,chr10,86707228,86707245,+
3568,chr10,86717194,86717254,-
3569,chr10,86717415,86717468,-
3570,chr10,86731384,86731404,-
3571,chr10,86803477,86803536,+
3572,chr10,88201787,88201804,-
3573,chr10,88202186,88202228,-
3574,chr10,88202437,88202460,-
3575,chr10,88202795,88202816,+
3576,chr10,88202898,88202921,-
3577,chr10,88203326,88203343,+
3578,chr10,88203624,88203650,-
3579,chr10,88203775,88203812,-
3580,chr10,88204401,88204421,-
3581,chr10,88357234,88357254,-
3582,chr10,88730990,88731006,-
3583,chr10,88731241,88731279,-
3584,chr10,88826920,88826940,+
3585,chr10,88826954,88826986,-
3586,chr10,88827003,88827026,-
3587,chr10,89463239,89463256,-
3588,chr10,89619950,89619969,+
3589,chr10,89703108,89703123,+
3590,chr10,89703480,89703503,-
3591,chr10,89731984,89732001,+
3592,chr10,89732021,89732038,+
3593,chr10,89732479,89732505,-
3594,chr10,89744732,89744750,+
3595,chr10,89744785,89744802,+
3596,chr10,89766057,89766083,-
3597,chr10,89766244,89766259,-
3598,chr10,89766281,89766309,.
3599,chr10,90689593,90689619,-
3600,chr10,90689641,90689662,-
3601,chr10,91082240,91082260,+
3602,chr10,91107739,91107823,+
3603,chr10,91154269,91154312,+
3604,chr10,91170560,91170580,+
3605,chr10,91170598,91170625,+
3606,chr10,91181200,91181215,+
3607,chr10,91181380,91181407,+
3608,chr10,91182391,91182406,-
3609,chr10,91182580,91182595,-
3610,chr10,91182614,91182629,+
3611,chr10,91182714,91182730,+
3612,chr10,91182813,91182832,+
3613,chr10,91259866,91259881,-
3614,chr10,91259886,91259906,+
3615,chr10,91260006,91260077,+
3616,chr10,91270908,91270977,+
3617,chr10,91271193,91271208,-
3618,chr10,91271433,91271453,-
3619,chr10,92722542,92722563,-
3620,chr10,93041264,93041289,+
3621,chr10,93041475,93041491,-
3622,chr10,93041535,93041588,+
3623,chr10,93041589,93041618,+
3624,chr10,93041623,93041643,-
3625,chr10,93041788,93041813,-
3626,chr10,93042473,93042488,+
3627,chr10,93051059,93051078,+
3628,chr10,93051209,93051229,+
3629,chr10,93070623,93070638,-
3630,chr10,93070825,93070852,-
3631,chr10,93123067,93123091,-
3632,chr10,93123093,93123113,-
3633,chr10,93143372,93143396,+
3634,chr10,93143439,93143459,-
3635,chr10,93144838,93144853,-
3636,chr10,93158579,93158697,+
3637,chr10,93158824,93158849,-
3638,chr10,93159752,93159802,+
3639,chr10,93160758,93160798,-
3640,chr10,93161759,93161776,-
3641,chr10,93161986,93162001,-
3642,chr10,93162321,93162336,-
3643,chr10,93162534,93162564,-
3644,chr10,93162621,93162646,-
3645,chr10,93162677,93162702,+
3646,chr10,93162708,93162738,-
3647,chr10,93165124,93165144,-
3648,chr10,93165163,93165180,+
3649,chr10,93165661,93165688,-
3650,chr10,93167611,93167638,-
3651,chr10,93167924,93168014,-
3652,chr10,93168258,93168278,-
3653,chr10,93169362,93169377,+
3654,chr10,93170459,93170479,+
3655,chr10,93170567,93170587,-
3656,chr10,93170852,93170876,-
3657,chr10,93171504,93171529,-
3658,chr10,93171917,93171952,-
3659,chr10,93172935,93172956,+
3660,chr10,93192176,93192202,+
3661,chr10,93226136,93226161,-
3662,chr10,93228328,93228345,-
3663,chr10,93228367,93228384,-
3664,chr10,93228442,93228465,-
3665,chr10,93228619,93228642,-
3666,chr10,93228846,93228861,-
3667,chr10,93261283,93261298,-
3668,chr10,93273650,93273675,-
3669,chr10,93274036,93274055,+
3670,chr10,93274140,93274165,+
3671,chr10,93274383,93274400,+
3672,chr10,93291824,93291860,-
3673,chr10,93309103,93309123,+
3674,chr10,93310659,93310692,+
3675,chr10,93310890,93310905,-
3676,chr10,93325314,93325329,-
3677,chr10,93325506,93325539,-
3678,chr10,93326587,93326612,+
3679,chr10,93335530,93335577,-
3680,chr10,93335980,93335995,-
3681,chr10,93336584,93336599,-
3682,chr10,93402520,93402536,-
3683,chr10,93402636,93402665,-
3684,chr10,93451620,93451661,-
3685,chr10,93452678,93452698,-
3686,chr10,93452859,93452880,-
3687,chr10,93453126,93453141,-
3688,chr10,93539677,93539699,+
3689,chr10,93540233,93540258,+
3690,chr10,93540493,93540508,+
3691,chr10,93541125,93541142,+
3692,chr10,93541537,93541552,+
3693,chr10,93541698,93541732,+
3694,chr10,93541772,93541787,+
3695,chr10,93541921,93541944,+
3696,chr10,93614784,93614804,+
3697,chr10,93615270,93615288,+
3698,chr10,94378252,94378269,-
3699,chr10,94378557,94378574,-
3700,chr10,94419156,94419172,+
3701,chr10,94689198,94689225,-
3702,chr10,94828432,94828447,-
3703,chr10,95055930,95055997,-
3704,chr10,95178781,95178804,-
3705,chr10,95179157,95179172,-
3706,chr10,95195699,95195714,-
3707,chr10,95255862,95255879,-
3708,chr10,95255887,95255946,-
3709,chr10,95256109,95256124,-
3710,chr10,95261156,95261197,-
3711,chr10,95261246,95261306,+
3712,chr10,95261451,95261467,-
3713,chr10,95261521,95261541,+
3714,chr10,95262249,95262274,+
3715,chr10,95314026,95314041,+
3716,chr10,95323715,95323745,-
3717,chr10,95324011,95324042,+
3718,chr10,95324337,95324356,-
3719,chr10,95502146,95502162,+
3720,chr10,95668014,95668044,-
3721,chr10,95668208,95668361,+
3722,chr10,95698658,95698733,+
3723,chr10,95699133,95699154,+
3724,chr10,95746157,95746182,+
3725,chr10,95780035,95780050,-
3726,chr10,95894891,95894923,-
3727,chr10,96136941,96136958,-
3728,chr10,96137027,96137086,+
3729,chr10,96181866,96181886,-
3730,chr10,96201311,96201326,+
3731,chr10,96201405,96201421,-
3732,chr10,96201622,96201638,-
3733,chr10,96204185,96204243,+
3734,chr10,96204456,96204478,-
3735,chr10,96204642,96204659,-
3736,chr10,96214581,96214596,+
3737,chr10,96214718,96214738,+
3738,chr10,96214972,96214993,-
3739,chr10,96240353,96240373,+
3740,chr10,96240531,96240551,-
3741,chr10,96254388,96254438,+
3742,chr10,96273684,96273704,+
3743,chr10,96274118,96274139,-
3744,chr10,96274364,96274387,-
3745,chr10,96325253,96325289,+
3746,chr10,96333572,96333609,+
3747,chr10,96357399,96357419,+
3748,chr10,96364051,96364071,-
3749,chr10,96370484,96370520,+
3750,chr10,96374278,96374337,+
3751,chr10,96374590,96374605,+
3752,chr10,96398565,96398617,-
3753,chr10,96400258,96400275,+
3754,chr10,96401441,96401480,-
3755,chr10,96407881,96407898,+
3756,chr10,96407908,96407928,-
3757,chr10,96408001,96408018,+
3758,chr10,96467082,96467098,-
3759,chr10,96481684,96481704,-
3760,chr10,96496173,96496188,-
3761,chr10,96496873,96496901,-
3762,chr10,96497408,96497424,-
3763,chr10,96497821,96497848,-
3764,chr10,96565517,96565533,+
3765,chr10,96565619,96565643,-
3766,chr10,96565785,96565805,-
3767,chr10,96570041,96570069,+
3768,chr10,96570360,96570380,-
3769,chr10,96571735,96571768,+
3770,chr10,96571823,96571840,+
3771,chr10,96579277,96579304,+
3772,chr10,96579868,96579889,+
3773,chr10,96581018,96581038,+
3774,chr10,96581402,96581417,+
3775,chr10,96581425,96581448,-
3776,chr10,96585050,96585070,+
3777,chr10,96585161,96585186,+
3778,chr10,96585982,96585999,+
3779,chr10,96586031,96586054,-
3780,chr10,96586532,96586558,-
3781,chr10,96587171,96587191,+
3782,chr10,96588409,96588426,+
3783,chr10,96589722,96589739,+
3784,chr10,96598419,96598439,+
3785,chr10,96599041,96599064,+
3786,chr10,96599608,96599671,.
3787,chr10,96599681,96599698,-
3788,chr10,96599868,96599888,-
3789,chr10,96602103,96602120,-
3790,chr10,96602334,96602355,-
3791,chr10,96602863,96602885,+
3792,chr10,96606181,96606201,-
3793,chr10,96606791,96606844,+
3794,chr10,96607006,96607024,+
3795,chr10,96609444,96609482,+
3796,chr10,96610119,96610139,-
3797,chr10,96610246,96610266,-
3798,chr10,96615744,96615766,-
3799,chr10,96616058,96616075,-
3800,chr10,96616169,96616184,-
3801,chr10,96616784,96616805,-
3802,chr10,96618684,96618709,-
3803,chr10,96618782,96618825,-
3804,chr10,96619474,96619494,-
3805,chr10,96620438,96620483,-
3806,chr10,96620604,96620633,-
3807,chr10,96621294,96621314,+
3808,chr10,96621338,96621392,-
3809,chr10,96621425,96621445,+
3810,chr10,96621514,96621534,-
3811,chr10,96621550,96621570,-
3812,chr10,96621801,96621817,-
3813,chr10,96621854,96621888,-
3814,chr10,96622575,96622590,-
3815,chr10,96622610,96622630,-
3816,chr10,96622701,96622717,-
3817,chr10,96622772,96622795,+
3818,chr10,96648121,96648150,+
3819,chr10,96651562,96651585,-
3820,chr10,96652753,96652774,-
3821,chr10,96654463,96654486,+
3822,chr10,96664625,96664645,-
3823,chr10,96686029,96686049,-
3824,chr10,96690297,96690357,-
3825,chr10,96690736,96690756,-
3826,chr10,96693376,96693393,-
3827,chr10,96693402,96693430,-
3828,chr10,96693758,96693778,+
3829,chr10,96694156,96694189,-
3830,chr10,96697452,96697469,+
3831,chr10,96698321,96698340,-
3832,chr10,96698374,96698394,-
3833,chr10,96698396,96698430,.
3834,chr10,96707210,96707225,+
3835,chr10,96721138,96721158,-
3836,chr10,96721391,96721406,-
3837,chr10,96722002,96722022,+
3838,chr10,96723060,96723080,-
3839,chr10,96723302,96723319,+
3840,chr10,96723550,96723570,+
3841,chr10,96724378,96724400,-
3842,chr10,96725235,96725252,+
3843,chr10,96786639,96786655,+
3844,chr10,96786938,96786961,-
3845,chr10,96787607,96787639,-
3846,chr10,96787652,96787667,-
3847,chr10,96822768,96822785,-
3848,chr10,96823044,96823059,-
3849,chr10,96826050,96826075,+
3850,chr10,96826202,96826219,-
3851,chr10,96838295,96838363,+
3852,chr10,96838409,96838441,+
3853,chr10,96838459,96838474,+
3854,chr10,96871421,96871438,-
3855,chr10,96871628,96871643,+
3856,chr10,96955144,96955164,+
3857,chr10,96955204,96955221,-
3858,chr10,97160895,97160912,+
3859,chr10,97312608,97312628,-
3860,chr10,97312939,97312959,-
3861,chr10,97313327,97313342,-
3862,chr10,97313400,97313416,+
3863,chr10,97313619,97313634,-
3864,chr10,97314222,97314245,-
3865,chr10,98638533,98638612,-
3866,chr10,98684278,98684295,-
3867,chr10,98684342,98684369,-
3868,chr10,98684680,98684700,-
3869,chr10,98728915,98728930,+
3870,chr10,98745339,98745356,+
3871,chr10,98745768,98745783,-
3872,chr10,98745855,98745882,+
3873,chr10,98745942,98745969,-
3874,chr10,98745988,98746008,-
3875,chr10,98774736,98774756,+
3876,chr10,98775158,98775188,-
3877,chr10,98776058,98776102,-
3878,chr10,98776376,98776401,+
3879,chr10,98776789,98776834,-
3880,chr10,98782121,98782151,+
3881,chr10,98782391,98782411,-
3882,chr10,98785194,98785213,-
3883,chr10,98785246,98785274,+
3884,chr10,98785410,98785430,+
3885,chr10,98785542,98785565,-
3886,chr10,98785759,98785774,-
3887,chr10,98791969,98792091,-
3888,chr10,98875702,98875793,-
3889,chr10,98876078,98876098,-
3890,chr10,98876163,98876207,-
3891,chr10,98876219,98876236,-
3892,chr10,98877649,98877678,-
3893,chr10,98877767,98877787,-
3894,chr10,98877833,98877874,-
3895,chr10,98913602,98913622,-
3896,chr10,98913679,98913700,-
3897,chr10,98914946,98914968,-
3898,chr10,99106582,99106607,+
3899,chr10,99106619,99106634,+
3900,chr10,99107871,99107916,-
3901,chr10,99116631,99116695,-
3902,chr10,99116732,99116747,+
3903,chr10,99116865,99116890,-
3904,chr10,99117092,99117126,-
3905,chr10,99119541,99119561,+
3906,chr10,99119574,99119606,-
3907,chr10,99119832,99119848,+
3908,chr10,99127360,99127375,+
3909,chr10,99132643,99132663,+
3910,chr10,99171834,99171857,-
3911,chr10,99182552,99182577,-
3912,chr10,99204818,99204842,+
3913,chr10,99204973,99205000,+
3914,chr10,99228088,99228103,+
3915,chr10,99240888,99240905,-
3916,chr10,99241186,99241201,+
3917,chr10,99262536,99262557,-
3918,chr10,99263379,99263399,-
3919,chr10,99268704,99268725,-
3920,chr10,99268870,99268887,-
3921,chr10,99284934,99284957,-
3922,chr10,99285001,99285021,-
3923,chr10,99385933,99385958,+
3924,chr10,99386162,99386177,-
3925,chr10,99393535,99393552,-
3926,chr10,99393928,99393959,-
3927,chr10,99416823,99416838,+
3928,chr10,99416867,99416882,+
3929,chr10,99417052,99417085,+
3930,chr10,99417386,99417417,-
3931,chr10,99417545,99417586,-
3932,chr10,99440907,99440949,+
3933,chr10,99460345,99460375,-
3934,chr10,99460595,99460612,-
3935,chr10,99460708,99460753,.
3936,chr10,99460870,99460890,+
3937,chr10,100695851,100695871,+
3938,chr10,100696021,100696038,-
3939,chr10,100696372,100696392,+
3940,chr10,100701604,100701654,+
3941,chr10,100716509,100716544,-
3942,chr10,100770050,100770067,+
3943,chr10,100770996,100771012,-
3944,chr10,100771013,100771028,+
3945,chr10,101988468,101988533,+
3946,chr10,105573792,105573823,+
3947,chr10,107868739,107868759,-
3948,chr10,107869277,107869292,-
3949,chr10,107872848,107872863,+
3950,chr10,108114295,108114425,-
3951,chr10,108114430,108114466,-
