,chr,TnG_start,TnG_end,strand
5803,chr13,12460275,12460310,+
5804,chr13,12460431,12460454,-
5805,chr13,12460637,12460666,+
5806,chr13,12575000,12575021,-
5807,chr13,12575429,12575445,+
5808,chr13,13470703,13470740,-
5809,chr13,13471310,13471333,-
5810,chr13,13471532,13471547,-
5811,chr13,13471819,13471835,-
5812,chr13,13472044,13472076,-
5813,chr13,13565041,13565077,+
5814,chr13,13591135,13591158,+
5815,chr13,14566654,14566692,+
5816,chr13,15253310,15253326,+
5817,chr13,16250860,16250883,+
5818,chr13,16250966,16250993,+
5819,chr13,16869583,16869610,+
5820,chr13,16869717,16869749,-
5821,chr13,16869891,16869913,+
5822,chr13,17151140,17151178,+
5823,chr13,17975966,17976000,+
5824,chr13,19162333,19162356,+
5825,chr13,19242458,19242485,+
5826,chr13,19317850,19317870,+
5827,chr13,19317977,19317992,+
5828,chr13,19318128,19318148,+
5829,chr13,19473922,19473982,+
5830,chr13,19474462,19474479,+
5831,chr13,20098175,20098199,-
5832,chr13,20098319,20098346,-
5833,chr13,20183903,20183919,-
5834,chr13,20184008,20184026,+
5835,chr13,20184222,20184239,-
5836,chr13,20184314,20184337,+
5837,chr13,20184509,20184532,-
5838,chr13,20185072,20185111,+
5839,chr13,20713833,20713853,-
5840,chr13,20879242,20879265,+
5841,chr13,21160768,21160783,+
5842,chr13,21200316,21200340,-
5843,chr13,21200796,21200835,-
5844,chr13,21453353,21453386,+
5845,chr13,21453390,21453425,+
5846,chr13,21453857,21453874,-
5847,chr13,21530678,21530693,+
5848,chr13,21716270,21716285,+
5849,chr13,21716808,21716832,+
5850,chr13,21721981,21721998,+
5851,chr13,21940161,21940184,-
5852,chr13,21940203,21940233,-
5853,chr13,21940587,21940621,+
5854,chr13,21940782,21940805,+
5855,chr13,21974458,21974503,+
5856,chr13,21974624,21974644,+
5857,chr13,21974646,21974676,-
5858,chr13,21974739,21974759,-
5859,chr13,21974950,21974984,+
5860,chr13,21975149,21975172,+
5861,chr13,21975416,21975436,-
5862,chr13,22040950,22040965,-
5863,chr13,22050904,22050946,+
5864,chr13,22051573,22051621,.
5865,chr13,23432338,23432388,-
5866,chr13,23446070,23446090,+
5867,chr13,23446314,23446334,+
5868,chr13,23446962,23447003,-
5869,chr13,23447017,23447038,+
5870,chr13,23450579,23450602,-
5871,chr13,23450816,23450845,+
5872,chr13,23453362,23453389,+
5873,chr13,23453579,23453617,-
5874,chr13,23453879,23453909,+
5875,chr13,23454008,23454067,-
5876,chr13,23454202,23454217,-
5877,chr13,23517108,23517135,-
5878,chr13,23517303,23517396,+
5879,chr13,23518312,23518327,-
5880,chr13,23530322,23530349,+
5881,chr13,23530446,23530461,-
5882,chr13,23531654,23531671,-
5883,chr13,23531758,23531781,-
5884,chr13,23562951,23562968,-
5885,chr13,23571399,23571426,-
5886,chr13,23584866,23584886,+
5887,chr13,23584930,23584957,+
5888,chr13,23696947,23696967,-
5889,chr13,23696987,23697063,+
5890,chr13,23697092,23697113,-
5891,chr13,23697199,23697228,+
5892,chr13,23697259,23697286,+
5893,chr13,23697302,23697346,+
5894,chr13,23698759,23698790,-
5895,chr13,23738582,23738597,+
5896,chr13,23740119,23740134,-
5897,chr13,23740150,23740175,-
5898,chr13,23740181,23740201,-
5899,chr13,23746035,23746052,-
5900,chr13,23761242,23761259,+
5901,chr13,23761754,23761769,-
5902,chr13,23762345,23762368,+
5903,chr13,23762476,23762491,-
5904,chr13,23762532,23762551,-
5905,chr13,23762658,23762674,-
5906,chr13,24414961,24414978,+
5907,chr13,24415015,24415042,+
5908,chr13,24415117,24415134,+
5909,chr13,24415166,24415256,-
5910,chr13,24415657,24415672,-
5911,chr13,24416547,24416569,+
5912,chr13,24419593,24419609,-
5913,chr13,24419652,24419675,-
5914,chr13,24419741,24419764,-
5915,chr13,24445648,24445682,+
5916,chr13,24445683,24445728,-
5917,chr13,24446444,24446459,+
5918,chr13,24600188,24600205,-
5919,chr13,24602805,24602822,+
5920,chr13,24602961,24602987,+
5921,chr13,24604478,24604510,+
5922,chr13,24604576,24604626,+
5923,chr13,24604630,24604674,-
5924,chr13,24604712,24604739,-
5925,chr13,24605307,24605340,-
5926,chr13,24613528,24613563,+
5927,chr13,24613758,24613802,-
5928,chr13,24614145,24614168,+
5929,chr13,24615974,24616015,+
5930,chr13,24617359,24617394,-
5931,chr13,24618235,24618258,-
5932,chr13,24638962,24638985,-
5933,chr13,24639761,24639781,+
5934,chr13,24640033,24640096,-
5935,chr13,24640805,24640828,-
5936,chr13,24800567,24800583,-
5937,chr13,24801169,24801200,-
5938,chr13,24921277,24921292,+
5939,chr13,24921303,24921326,+
5940,chr13,24921345,24921368,+
5941,chr13,24921441,24921462,-
5942,chr13,26832739,26832755,-
5943,chr13,27206026,27206041,+
5944,chr13,27829069,27829096,-
5945,chr13,28053486,28053507,-
5946,chr13,28053568,28053589,-
5947,chr13,28416999,28417022,+
5948,chr13,28417042,28417062,+
5949,chr13,28417261,28417284,+
5950,chr13,28417772,28417792,-
5951,chr13,28502021,28502070,+
5952,chr13,28502568,28502583,-
5953,chr13,28512482,28512502,+
5954,chr13,28512986,28513015,+
5955,chr13,28513023,28513040,+
5956,chr13,28513073,28513096,+
5957,chr13,28513105,28513122,+
5958,chr13,28513207,28513227,-
5959,chr13,28513246,28513269,+
5960,chr13,28551674,28551689,-
5961,chr13,28552154,28552172,+
5962,chr13,28635212,28635256,+
5963,chr13,28635287,28635303,+
5964,chr13,28724608,28724623,-
5965,chr13,28954171,28954188,-
5966,chr13,28954270,28954286,+
5967,chr13,29240636,29240656,+
5968,chr13,29240730,29240745,+
5969,chr13,29983644,29983667,+
5970,chr13,29983794,29983814,+
5971,chr13,29983979,29983996,-
5972,chr13,30085350,30085399,-
5973,chr13,30085423,30085439,-
5974,chr13,30085551,30085632,.
5975,chr13,30085714,30085735,+
5976,chr13,30166481,30166498,-
5977,chr13,30166656,30166686,+
5978,chr13,30174596,30174613,-
5979,chr13,30174646,30174699,-
5980,chr13,30545581,30545610,+
5981,chr13,30545685,30545712,+
5982,chr13,30545719,30545760,+
5983,chr13,30545787,30545804,-
5984,chr13,30545839,30545855,+
5985,chr13,30747614,30747630,-
5986,chr13,30747711,30747760,+
5987,chr13,30748263,30748283,+
5988,chr13,30748397,30748429,+
5989,chr13,30748701,30748716,-
5990,chr13,30756203,30756218,+
5991,chr13,30756716,30756734,+
5992,chr13,30756787,30756821,-
5993,chr13,30756882,30756905,-
5994,chr13,30760070,30760085,-
5995,chr13,30761051,30761078,-
5996,chr13,30792309,30792364,+
5997,chr13,30817183,30817206,+
5998,chr13,30832579,30832612,-
5999,chr13,30832660,30832703,+
6000,chr13,30833207,30833227,-
6001,chr13,30833429,30833444,+
6002,chr13,30833628,30833651,-
6003,chr13,30833836,30833856,+
6004,chr13,30833877,30833895,-
6005,chr13,30833934,30833951,-
6006,chr13,30834261,30834281,+
6007,chr13,30834316,30834333,+
6008,chr13,30834731,30834760,+
6009,chr13,30863865,30863885,+
6010,chr13,30863892,30863907,-
6011,chr13,30863909,30863924,+
6012,chr13,30863942,30863958,+
6013,chr13,30912522,30912539,+
6014,chr13,30914055,30914075,-
6015,chr13,30973354,30973377,+
6016,chr13,30973451,30973471,+
6017,chr13,32211534,32211569,+
6018,chr13,32211714,32211729,-
6019,chr13,32211963,32211985,+
6020,chr13,32212199,32212221,+
6021,chr13,32212262,32212277,+
6022,chr13,32212482,32212497,+
6023,chr13,32212552,32212568,+
6024,chr13,32212596,32212611,-
6025,chr13,32212685,32212700,+
6026,chr13,32212702,32212717,-
6027,chr13,32212767,32212787,+
6028,chr13,32800954,32800971,-
6029,chr13,32801151,32801174,+
6030,chr13,32801206,32801222,-
6031,chr13,32801631,32801648,-
6032,chr13,32801687,32801720,-
6033,chr13,32899270,32899339,+
6034,chr13,33535179,33535199,-
6035,chr13,33965573,33965627,+
6036,chr13,34002218,34002238,+
6037,chr13,34003131,34003155,-
6038,chr13,34096062,34096125,+
6039,chr13,34875044,34875059,-
6040,chr13,36117162,36117221,+
6041,chr13,36117261,36117281,+
6042,chr13,36118111,36118186,-
6043,chr13,36118271,36118286,-
6044,chr13,36118306,36118343,+
6045,chr13,36807663,36807684,-
6046,chr13,36807780,36807803,+
6047,chr13,36808106,36808126,+
6048,chr13,36808293,36808308,+
6049,chr13,36809018,36809033,+
6050,chr13,37007624,37007647,-
6051,chr13,37312522,37312537,-
6052,chr13,37434342,37434373,+
6053,chr13,37434475,37434495,+
6054,chr13,37538133,37538167,+
6055,chr13,37751480,37751501,-
6056,chr13,37751528,37751559,-
6057,chr13,37826237,37826252,-
6058,chr13,38036730,38036760,+
6059,chr13,38038067,38038088,+
6060,chr13,38937043,38937072,+
6061,chr13,38938786,38938809,+
6062,chr13,38938819,38938842,+
6063,chr13,40922731,40922760,-
6064,chr13,40922790,40922833,-
6065,chr13,41000826,41000871,+
6066,chr13,41249322,41249337,+
6067,chr13,41249498,41249513,-
6068,chr13,41359218,41359236,+
6069,chr13,41381644,41381694,-
6070,chr13,41381719,41381739,-
6071,chr13,41382104,41382127,-
6072,chr13,41487396,41487411,-
6073,chr13,41487718,41487757,-
6074,chr13,41487897,41487913,+
6075,chr13,41606633,41606654,-
6076,chr13,42049271,42049302,-
6077,chr13,42049356,42049371,-
6078,chr13,42050040,42050073,+
6079,chr13,42050212,42050246,+
6080,chr13,42050364,42050387,-
6081,chr13,42050416,42050432,-
6082,chr13,42052985,42053008,-
6083,chr13,42293048,42293075,-
6084,chr13,43171104,43171135,-
6085,chr13,43177451,43177475,-
6086,chr13,43240096,43240117,-
6087,chr13,43240544,43240567,-
6088,chr13,43269064,43269093,+
6089,chr13,43269471,43269486,+
6090,chr13,43269515,43269547,+
6091,chr13,43302792,43302812,+
6092,chr13,43304450,43304467,+
6093,chr13,43365568,43365588,-
6094,chr13,43398123,43398140,-
6095,chr13,43453557,43453613,-
6096,chr13,43479817,43479848,-
6097,chr13,43774276,43774291,+
6098,chr13,43774624,43774639,-
6099,chr13,43775616,43775651,-
6100,chr13,43789591,43789622,-
6101,chr13,43789675,43789698,+
6102,chr13,43865043,43865069,-
6103,chr13,43898488,43898519,+
6104,chr13,43906364,43906384,-
6105,chr13,44506719,44506742,+
6106,chr13,44507254,44507284,-
6107,chr13,44507452,44507516,-
6108,chr13,44731538,44731592,-
6109,chr13,44731631,44731648,-
6110,chr13,44731656,44731684,-
6111,chr13,44731759,44731791,+
6112,chr13,44732276,44732292,-
6113,chr13,44732615,44732638,-
6114,chr13,44732668,44732708,-
6115,chr13,44732711,44732729,-
6116,chr13,44733351,44733389,-
6117,chr13,44799738,44799754,-
6118,chr13,44800315,44800348,-
6119,chr13,44810818,44810846,-
6120,chr13,44811102,44811129,-
6121,chr13,44811260,44811307,-
6122,chr13,44811887,44811914,+
6123,chr13,44815765,44815788,+
6124,chr13,44816047,44816062,-
6125,chr13,44816160,44816184,-
6126,chr13,44816269,44816284,-
6127,chr13,44816345,44816366,+
6128,chr13,44819360,44819375,-
6129,chr13,44819832,44819850,-
6130,chr13,44983920,44983943,+
6131,chr13,44983946,44983966,+
6132,chr13,44984084,44984099,+
6133,chr13,44984153,44984179,+
6134,chr13,44984333,44984349,+
6135,chr13,45371870,45371890,+
6136,chr13,45389340,45389363,-
6137,chr13,45391540,45391593,-
6138,chr13,45391627,45391650,+
6139,chr13,45851126,45851144,-
6140,chr13,45852456,45852479,+
6141,chr13,45885323,45885340,-
6142,chr13,45903662,45903711,+
6143,chr13,45922882,45922902,+
6144,chr13,45924476,45924498,-
6145,chr13,45924662,45924685,+
6146,chr13,45924973,45924989,+
6147,chr13,45962983,45963003,+
6148,chr13,45963147,45963177,+
6149,chr13,45963356,45963376,+
6150,chr13,46339984,46340001,-
6151,chr13,46340292,46340312,+
6152,chr13,46340479,46340496,-
6153,chr13,46616870,46616899,-
6154,chr13,46690614,46690629,+
6155,chr13,46690874,46690899,-
6156,chr13,46728484,46728507,+
6157,chr13,46734147,46734191,+
6158,chr13,46734252,46734290,-
6159,chr13,46735744,46735759,+
6160,chr13,46735909,46735932,+
6161,chr13,46735987,46736002,+
6162,chr13,46736533,46736562,+
6163,chr13,46736879,46736902,+
6164,chr13,46737080,46737106,-
6165,chr13,46737136,46737161,-
6166,chr13,46737356,46737377,-
6167,chr13,46737384,46737426,-
6168,chr13,46738217,46738232,-
6169,chr13,46738261,46738301,-
6170,chr13,46738476,46738497,-
6171,chr13,46798076,46798091,+
6172,chr13,46798113,46798142,+
6173,chr13,46798207,46798240,+
6174,chr13,48516179,48516211,-
6175,chr13,48625170,48625187,+
6176,chr13,48968864,48968917,-
6177,chr13,48969061,48969090,-
6178,chr13,48977991,48978033,+
6179,chr13,48979198,48979218,-
6180,chr13,48979405,48979433,-
6181,chr13,49307970,49308002,-
6182,chr13,49309222,49309245,+
6183,chr13,49309846,49309877,-
6184,chr13,49310141,49310201,-
6185,chr13,49557107,49557123,-
6186,chr13,49653145,49653161,-
6187,chr13,51088471,51088501,-
6188,chr13,51101607,51101635,-
6189,chr13,51101652,51101675,-
6190,chr13,51101734,51101751,-
6191,chr13,51102167,51102182,+
6192,chr13,51644743,51644758,+
6193,chr13,51756681,51756704,+
6194,chr13,51756855,51756878,+
6195,chr13,51757272,51757293,+
6196,chr13,51757392,51757417,+
6197,chr13,51768027,51768056,+
6198,chr13,51792533,51792548,+
6199,chr13,51792673,51792710,-
6200,chr13,51800651,51800685,+
6201,chr13,51801466,51801483,-
6202,chr13,51814217,51814233,-
6203,chr13,51846296,51846322,+
6204,chr13,52026668,52026703,-
6205,chr13,52026768,52026785,-
6206,chr13,52027001,52027021,-
6207,chr13,52027076,52027100,+
6208,chr13,52027160,52027183,-
6209,chr13,52165762,52165782,+
6210,chr13,52615234,52615266,+
6211,chr13,52822705,52822720,+
6212,chr13,52828221,52828271,-
6213,chr13,52861852,52861890,-
6214,chr13,52862174,52862189,-
6215,chr13,52874415,52874430,+
6216,chr13,52874461,52874476,-
6217,chr13,52914773,52914796,+
6218,chr13,52922178,52922198,+
6219,chr13,52976447,52976470,+
6220,chr13,52976562,52976582,-
6221,chr13,52976606,52976632,+
6222,chr13,52980406,52980426,+
6223,chr13,52981416,52981439,-
6224,chr13,53377779,53377796,+
6225,chr13,54188230,54188259,+
6226,chr13,54188261,54188295,.
6227,chr13,54189030,54189066,-
6228,chr13,54687232,54687255,+
6229,chr13,55018146,55018169,+
6230,chr13,55018215,55018265,-
6231,chr13,55018281,55018301,-
6232,chr13,55099847,55099881,+
6233,chr13,55100413,55100433,+
6234,chr13,55210956,55210985,-
6235,chr13,55327989,55328012,+
6236,chr13,55432532,55432561,-
6237,chr13,55432713,55432730,-
6238,chr13,55432781,55432814,-
6239,chr13,55443963,55443979,-
6240,chr13,55640770,55640785,-
6241,chr13,55726875,55726892,+
6242,chr13,55726901,55726940,+
6243,chr13,55727051,55727095,+
6244,chr13,55727643,55727663,+
6245,chr13,55727717,55727737,+
6246,chr13,56135127,56135150,-
6247,chr13,56136020,56136040,-
6248,chr13,56476788,56476808,+
6249,chr13,56507396,56507416,-
6250,chr13,57866577,57866602,-
6251,chr13,57866767,57866782,+
6252,chr13,57866809,57866841,+
6253,chr13,58158184,58158201,+
6254,chr13,58158252,58158272,+
6255,chr13,58158357,58158374,+
6256,chr13,58214932,58214955,+
6257,chr13,58216017,58216032,-
6258,chr13,58453465,58453481,-
6259,chr13,58453538,58453555,-
6260,chr13,59572072,59572087,+
6261,chr13,59572128,59572145,+
6262,chr13,59572352,59572380,+
6263,chr13,59584869,59584892,+
6264,chr13,59584922,59584937,+
6265,chr13,59584974,59584995,-
6266,chr13,59585014,59585034,+
6267,chr13,59585425,59585441,-
6268,chr13,59656281,59656304,+
6269,chr13,59656773,59656789,+
6270,chr13,59704583,59704604,-
6271,chr13,59705048,59705068,-
6272,chr13,59768959,59769026,+
6273,chr13,59769259,59769274,-
6274,chr13,59823515,59823530,-
6275,chr13,59840818,59840853,-
6276,chr13,59841172,59841211,+
6277,chr13,60322186,60322209,+
6278,chr13,60839444,60839496,+
6279,chr13,60839575,60839598,+
6280,chr13,60839678,60839746,+
6281,chr13,60848682,60848709,+
6282,chr13,60848785,60848813,+
6283,chr13,60848878,60848893,-
6284,chr13,60849061,60849081,+
6285,chr13,60849234,60849249,-
6286,chr13,60849293,60849309,+
6287,chr13,61675844,61675864,+
6288,chr13,61675955,61675982,+
6289,chr13,62470076,62470097,-
6290,chr13,62470304,62470324,+
6291,chr13,62470341,62470368,-
6292,chr13,62470374,62470391,-
6293,chr13,62965303,62965323,-
6294,chr13,63141293,63141310,-
6295,chr13,63141335,63141354,+
6296,chr13,63223194,63223227,-
6297,chr13,63248741,63248783,-
6298,chr13,63249048,63249088,-
6299,chr13,63249747,63249770,-
6300,chr13,63249799,63249816,-
6301,chr13,63249886,63249916,-
6302,chr13,63250287,63250310,-
6303,chr13,63261616,63261632,+
6304,chr13,63431659,63431684,-
6305,chr13,63431957,63431980,-
6306,chr13,63562981,63563001,-
6307,chr13,63564875,63564898,+
6308,chr13,63566551,63566574,-
6309,chr13,63567502,63567522,+
6310,chr13,63567605,63567620,-
6311,chr13,63567730,63567770,+
6312,chr13,63814732,63814755,+
6313,chr13,64129544,64129580,-
6314,chr13,64129644,64129672,+
6315,chr13,64151862,64151877,-
6316,chr13,64151908,64151931,+
6317,chr13,64153764,64153804,-
6318,chr13,64300066,64300089,-
6319,chr13,64300125,64300145,+
6320,chr13,64312038,64312072,-
6321,chr13,64367465,64367486,+
6322,chr13,65241097,65241121,-
6323,chr13,65241426,65241453,-
6324,chr13,65278407,65278427,-
6325,chr13,67017424,67017444,+
6326,chr13,67017453,67017476,+
6327,chr13,67483434,67483472,+
6328,chr13,67483520,67483546,+
6329,chr13,67483668,67483707,-
6330,chr13,67484500,67484517,-
6331,chr13,68066606,68066626,-
6332,chr13,70317919,70317939,+
6333,chr13,72988438,72988461,-
6334,chr13,72988470,72988490,-
6335,chr13,72988494,72988509,-
6336,chr13,73328711,73328755,-
6337,chr13,73603841,73603861,+
6338,chr13,73703388,73703413,+
6339,chr13,73736828,73736848,-
6340,chr13,73737415,73737432,-
6341,chr13,73737601,73737616,-
6342,chr13,73740123,73740138,-
6343,chr13,74209044,74209061,-
6344,chr13,74209186,74209219,+
6345,chr13,74350436,74350459,-
6346,chr13,74468238,74468254,+
6347,chr13,74638980,74638997,-
6348,chr13,74639012,74639029,-
6349,chr13,74639121,74639138,+
6350,chr13,74639307,74639338,+
6351,chr13,74639613,74639640,+
6352,chr13,74769797,74769823,+
6353,chr13,74770420,74770439,+
6354,chr13,74770927,74770943,+
6355,chr13,75102889,75102905,+
6356,chr13,75103024,75103045,-
6357,chr13,75103460,75103475,+
6358,chr13,75706904,75706953,+
6359,chr13,76018856,76018876,-
6360,chr13,77708571,77708594,+
6361,chr13,77780618,77780634,-
6362,chr13,77864857,77864872,+
6363,chr13,77864977,77864998,+
6364,chr13,78253227,78253252,+
6365,chr13,78253578,78253607,-
6366,chr13,78253705,78253728,+
6367,chr13,78253813,78253836,+
6368,chr13,80881747,80881762,+
6369,chr13,80882097,80882129,-
6370,chr13,80882161,80882178,-
6371,chr13,80882201,80882224,-
6372,chr13,80882240,80882261,+
6373,chr13,80882477,80882497,+
6374,chr13,80882516,80882552,+
6375,chr13,80882881,80882904,-
6376,chr13,80882946,80882966,-
6377,chr13,80883595,80883623,-
6378,chr13,80886507,80886522,-
6379,chr13,80886657,80886673,-
6380,chr13,80886688,80886705,+
6381,chr13,80887173,80887196,-
6382,chr13,80887197,80887212,+
6383,chr13,81175961,81175978,-
6384,chr13,81176084,81176122,+
6385,chr13,81199754,81199777,+
6386,chr13,81199980,81200000,+
6387,chr13,81658152,81658181,+
6388,chr13,81658199,81658222,-
6389,chr13,81658651,81658672,-
6390,chr13,81711439,81711455,+
6391,chr13,81784029,81784044,-
6392,chr13,82337422,82337438,+
6393,chr13,84646963,84646988,-
6394,chr13,84647363,84647400,-
6395,chr13,84647402,84647418,+
6396,chr13,84647822,84647842,+
6397,chr13,84647851,84647866,-
6398,chr13,84781464,84781487,+
6399,chr13,84781645,84781668,+
6400,chr13,85288193,85288210,+
6401,chr13,85288291,85288306,+
6402,chr13,85289020,85289044,+
6403,chr13,85289842,85289875,+
6404,chr13,85412222,85412239,-
6405,chr13,85412271,85412291,+
6406,chr13,85412332,85412347,+
6407,chr13,85412471,85412517,.
6408,chr13,85430418,85430481,+
6409,chr13,85430596,85430613,+
6410,chr13,85430616,85430631,+
6411,chr13,85430635,85430652,+
6412,chr13,85430811,85430839,+
6413,chr13,85431302,85431337,+
6414,chr13,85479534,85479566,-
6415,chr13,85498397,85498417,-
6416,chr13,85498427,85498456,-
6417,chr13,85498684,85498699,+
6418,chr13,85499118,85499133,+
6419,chr13,85499395,85499418,+
6420,chr13,85505216,85505246,-
6421,chr13,85505254,85505270,-
