chr,TnG_start,TnG_end,strand
chr12,85794819,85794835,-
chr12,85963448,85963462,-
chr12,86046470,86046492,-
chr12,86046523,86046539,-
chr12,86047449,86047463,-
chr12,86796152,86796173,-
chr12,86807413,86807435,-
chr12,86807442,86807477,-
chr12,86810562,86810583,-
chr12,86825384,86825420,-
chr12,86825834,86825862,-
chr12,86834185,86834240,-
chr12,86835636,86835658,-
chr12,86835805,86835866,-
chr12,86836185,86836225,-
chr12,86860357,86860376,-
chr12,86860455,86860475,-
chr12,86883577,86883612,-
chr12,86884726,86884741,-
chr12,86885389,86885403,-
chr12,86887788,86887826,-
chr12,86890939,86890963,-
chr12,86891419,86891445,-
chr12,86891767,86891784,-
chr12,86892025,86892044,-
chr12,86894019,86894033,-
chr12,86894143,86894163,-
chr12,86894168,86894192,-
chr12,86895112,86895132,-
chr12,86947702,86947729,-
chr12,86949946,86949974,-
chr12,87417027,87417077,-
chr12,89718930,89718951,-
chr12,89719452,89719479,-
chr12,89719595,89719609,-
chr12,90236206,90236228,-
chr12,90738721,90738735,-
chr12,91384624,91384640,-
chr12,91588819,91588835,-
chr12,91589018,91589056,-
chr12,91799430,91799447,-
chr12,92775787,92775824,-
chr12,98453969,98454005,-
chr12,98747440,98747454,-
chr12,99391806,99391825,-
chr12,99391833,99391857,-
chr12,99406659,99406679,-
chr12,99515575,99515599,-
chr12,99515818,99515834,-
chr12,99561302,99561330,-
chr12,99564065,99564119,-
chr12,99565279,99565310,-
chr12,99565526,99565550,-
chr12,99628284,99628303,-
chr12,99640772,99640787,-
chr12,99640945,99640965,-
chr12,99642324,99642343,-
chr12,99883642,99883656,-
chr12,99883914,99883930,-
chr12,100185127,100185148,-
chr12,100185162,100185176,-
chr12,100480889,100480905,-
chr12,100636666,100636680,-
chr12,100856250,100856264,-
chr12,100856608,100856627,-
chr12,100876687,100876706,-
chr12,100884019,100884041,-
chr12,100887706,100887729,-
chr12,100888599,100888613,-
chr12,100890132,100890190,-
chr12,100890407,100890421,-
chr12,100895549,100895585,-
chr12,100898623,100898638,-
chr12,100900913,100900927,-
chr12,100901203,100901223,-
chr12,100907187,100907209,-
chr12,100907217,100907236,-
chr12,101007312,101007334,-
chr12,101013632,101013691,-
chr12,101023840,101023856,-
chr12,101027578,101027597,-
chr12,101897047,101897061,-
chr12,101958152,101958168,-
chr12,101958459,101958490,-
chr12,102227101,102227153,-
chr12,102295643,102295662,-
chr12,102308500,102308516,-
chr12,102321476,102321495,-
chr12,102401427,102401493,-
chr12,102401505,102401558,-
chr12,102468738,102468760,-
chr12,102505106,102505125,-
chr12,102519141,102519204,-
chr12,102627422,102627437,-
chr12,102702730,102702749,-
chr12,102744861,102744877,-
chr12,103331181,103331200,-
chr12,103426242,103426267,-
chr12,103444160,103444174,-
chr12,104056987,104057001,-
chr12,105013484,105013508,-
chr12,105785405,105785421,-
chr12,105971337,105971364,-
chr12,106027779,106027799,-
chr12,106034387,106034406,-
chr12,106035033,106035052,-
chr12,106308900,106308977,-
chr12,106310451,106310506,-
chr12,106311113,106311129,-
chr12,106311852,106311884,-
chr12,106956783,106956823,-
chr12,106956828,106956889,-
chr12,106956968,106957006,-
chr12,107011369,107011383,-
chr12,107046820,107046836,-
chr12,107046847,107046862,-
chr12,107122632,107122647,-
chr12,107123005,107123065,-
chr12,107123518,107123600,-
chr12,107141741,107141755,-
chr12,107159718,107159733,-
chr12,107183318,107183342,-
chr12,107184472,107184486,-
chr12,107185029,107185043,-
chr12,107240596,107240667,-
chr12,107240763,107240779,-
chr12,107260529,107260568,-
chr12,107260579,107260662,-
chr12,107361829,107361877,-
chr12,107362292,107362318,-
chr12,107720992,107721013,-
chr12,107731321,107731340,-
chr12,107750099,107750114,-
chr12,107779599,107779618,-
chr12,107782458,107782478,-
chr12,107813098,107813116,-
chr12,107920047,107920063,-
chr12,107940762,107940777,-
chr12,107975543,107975557,-
chr12,107990775,107990795,-
chr12,107996359,107996388,-
chr12,107996537,107996556,-
chr12,107996730,107996756,-
chr12,107996762,107996776,-
chr12,107997995,107998009,-
chr12,108002340,108002359,-
chr12,108002466,108002480,-
chr12,108003320,108003350,-
chr12,108075114,108075139,-
chr12,108075142,108075217,-
chr12,108178157,108178184,-
chr12,108179685,108179723,-
chr12,108600905,108600931,-
chr12,108600948,108600964,-
chr12,108630957,108630972,-
chr12,108631153,108631169,-
chr12,108631735,108631755,-
chr12,108635560,108635580,-
chr12,108649846,108649860,-
chr12,108653820,108653839,-
chr12,108761749,108761766,-
chr12,108792668,108792683,-
chr12,108794119,108794133,-
chr12,108794778,108794792,-
chr12,109438119,109438138,-
chr12,110485775,110485791,-
chr12,110495676,110495695,-
chr12,110495707,110495745,-
chr12,110496009,110496025,-
chr12,110496076,110496092,-
chr12,110496738,110496759,-
chr12,110499147,110499173,-
chr12,110503064,110503098,-
chr12,110504063,110504082,-
chr12,110519319,110519334,-
chr12,110751017,110751048,-
chr12,110759496,110759518,-
chr12,110759725,110759740,-
chr12,110759775,110759824,-
chr12,110759831,110759849,-
chr12,110770915,110770929,-
chr12,111038225,111038252,-
chr12,111040633,111040658,-
chr12,111159913,111159927,-
chr12,111538516,111538538,-
chr12,111911978,111912018,-
chr12,112449543,112449600,-
chr12,112844049,112844068,-
chr12,112849600,112849619,-
chr12,112856676,112856705,-
chr12,112856878,112856892,-
chr12,112870090,112870106,-
chr12,113023361,113023380,-
chr12,113042744,113042766,-
chr12,113042846,113042862,-
chr12,113045424,113045451,-
chr12,113046296,113046312,-
chr12,113059254,113059268,-
chr12,113074225,113074260,-
chr12,113101940,113101960,-
chr12,113994092,113994108,-
chr12,114008025,114008041,-
chr12,114008075,114008089,-
chr12,114008218,114008294,-
chr12,114045392,114045475,-
chr12,114093959,114093974,-
chr12,114109032,114109047,-
chr12,114299584,114299623,-
chr12,114300326,114300345,-
chr12,114378983,114379005,-
chr12,114566575,114566643,-
chr12,114615490,114615506,-
chr12,114656284,114656310,-
chr12,114755129,114755149,-
chr12,114755337,114755430,-
chr12,114763387,114763413,-
chr12,115139567,115139586,-
chr12,115139636,115139655,-
chr12,115139687,115139711,-
chr12,115139814,115139835,-
chr12,115242523,115242543,-
chr12,115255175,115255190,-
chr12,115255385,115255415,-
chr12,115255454,115255468,-
chr12,115255549,115255573,-
chr12,115255585,115255643,-
chr12,115255647,115255696,-
chr12,115255920,115256008,-
chr12,115358827,115358851,-
chr12,115802345,115802359,-
chr12,116048841,116048883,-
chr12,116200561,116200584,-
chr12,116263104,116263123,-
chr12,116283478,116283532,-
chr12,116283607,116283634,-
chr12,116283869,116283884,-
chr12,116283973,116283992,-
chr12,116284084,116284102,-
chr12,116284193,116284233,-
chr12,116314997,116315011,-
chr12,116315052,116315076,-
chr12,117959359,117959375,-
chr12,118300663,118300682,-
chr12,118300710,118300736,-
chr12,118300851,118300869,-
chr12,118373358,118373380,-
chr12,118376707,118376723,-
chr12,118411040,118411059,-
chr12,118411235,118411254,-
chr12,118428539,118428558,-
chr12,119157304,119157323,-
chr13,3537889,3537904,+
chr13,3537905,3537924,+
chr13,3636867,3636894,+
chr13,5714346,5714365,+
chr13,5757396,5757418,+
chr13,5757540,5757556,+
chr13,5804388,5804422,+
chr13,5862635,5862654,+
chr13,5864455,5864473,+
chr13,5890364,5890448,+
chr13,5890457,5890485,+
chr13,6633576,6633591,+
chr13,6647426,6647445,+
chr13,6647479,6647501,+
chr13,8456507,8456529,+
chr13,8457732,8457751,+
chr13,8457797,8457819,+
chr13,8457883,8457900,+
chr13,8469580,8469596,+
chr13,8474842,8474861,+
chr13,8780458,8780472,+
chr13,8871076,8871092,+
chr13,9760664,9760684,+
chr13,9775858,9775874,+
chr13,10066388,10066402,+
chr13,10083600,10083640,+
chr13,12273022,12273051,+
chr13,12274588,12274602,+
chr13,12317169,12317186,+
chr13,12344393,12344430,+
chr13,12344490,12344511,+
chr13,12460637,12460659,+
chr13,12485164,12485213,+
chr13,13520376,13520428,+
chr13,13524602,13524622,+
chr13,13529332,13529362,+
chr13,13530840,13530854,+
chr13,13565053,13565075,+
chr13,13591136,13591155,+
chr13,14039883,14039897,+
chr13,14040014,14040033,+
chr13,14612643,14612675,+
chr13,14612730,14612813,+
chr13,14612814,14612830,+
chr13,14613200,14613225,+
chr13,17679640,17679717,+
chr13,17780242,17780256,+
chr13,17975966,17975992,+
chr13,18717130,18717144,+
chr13,19182237,19182256,+
chr13,19182875,19182901,+
chr13,19828403,19828417,+
chr13,20094753,20094772,+
chr13,20184008,20184025,+
chr13,20185072,20185110,+
chr13,21160768,21160782,+
chr13,21160960,21160974,+
chr13,21168050,21168072,+
chr13,21169500,21169524,+
chr13,21169556,21169570,+
chr13,21169662,21169678,+
chr13,21441277,21441330,+
chr13,21453404,21453423,+
chr13,21506712,21506726,+
chr13,21506734,21506753,+
chr13,21710487,21710502,+
chr13,21714825,21714840,+
chr13,21716270,21716284,+
chr13,21716808,21716831,+
chr13,21721981,21721997,+
chr13,21940594,21940618,+
chr13,21940782,21940802,+
chr13,21974458,21974502,+
chr13,21974624,21974643,+
chr13,21974950,21974983,+
chr13,21975149,21975168,+
chr13,22016069,22016084,+
chr13,22016087,22016101,+
chr13,22026464,22026480,+
chr13,22029128,22029155,+
chr13,22041937,22041962,+
chr13,22050318,22050338,+
chr13,22050467,22050481,+
chr13,22050514,22050528,+
chr13,22050533,22050557,+
chr13,22050905,22050945,+
chr13,23431237,23431274,+
chr13,23431528,23431543,+
chr13,23436237,23436263,+
chr13,23446070,23446089,+
chr13,23446314,23446333,+
chr13,23447016,23447065,+
chr13,23450816,23450844,+
chr13,23453364,23453386,+
chr13,23453879,23453908,+
chr13,23517305,23517395,+
chr13,23530323,23530339,+
chr13,23532130,23532156,+
chr13,23544120,23544139,+
chr13,23584866,23584885,+
chr13,23597818,23597834,+
chr13,23697265,23697285,+
chr13,23697303,23697345,+
chr13,23710359,23710375,+
chr13,23738487,23738501,+
chr13,23738582,23738596,+
chr13,23745698,23745720,+
chr13,23751018,23751032,+
chr13,23760824,23760840,+
chr13,23761242,23761258,+
chr13,24231078,24231109,+
chr13,24414961,24414977,+
chr13,24415025,24415041,+
chr13,24415117,24415133,+
chr13,24416547,24416568,+
chr13,24417946,24417962,+
chr13,24501446,24501462,+
chr13,24518263,24518296,+
chr13,24518312,24518339,+
chr13,24518353,24518369,+
chr13,24549498,24549513,+
chr13,24549959,24549978,+
chr13,24594727,24594776,+
chr13,24598059,24598075,+
chr13,24599190,24599206,+
chr13,24601546,24601568,+
chr13,24602805,24602821,+
chr13,24602961,24602986,+
chr13,24604481,24604507,+
chr13,24604576,24604606,+
chr13,24606794,24606810,+
chr13,24607251,24607280,+
chr13,24607303,24607319,+
chr13,24613540,24613562,+
chr13,24614145,24614167,+
chr13,24615976,24616011,+
chr13,24618829,24618845,+
chr13,24639761,24639780,+
chr13,24785998,24786017,+
chr13,24831232,24831246,+
chr13,24921277,24921291,+
chr13,24921303,24921317,+
chr13,28512482,28512501,+
chr13,28512986,28513014,+
chr13,28513023,28513039,+
chr13,28513105,28513121,+
chr13,28513246,28513266,+
chr13,28551133,28551147,+
chr13,28552154,28552171,+
chr13,28684915,28684942,+
chr13,28720183,28720199,+
chr13,28757238,28757262,+
chr13,28951142,28951165,+
chr13,28951339,28951374,+
chr13,29488692,29488815,+
chr13,29756203,29756217,+
chr13,29769689,29769718,+
chr13,30166659,30166685,+
chr13,30197998,30198035,+
chr13,30545583,30545609,+
chr13,30570517,30570535,+
chr13,30733077,30733103,+
chr13,30733376,30733401,+
chr13,30747714,30747759,+
chr13,30748263,30748282,+
chr13,30792309,30792363,+
chr13,30834731,30834759,+
chr13,30933194,30933209,+
chr13,30933420,30933440,+
chr13,30972509,30972537,+
chr13,31503446,31503473,+
chr13,31504358,31504399,+
chr13,31505068,31505082,+
chr13,32339386,32339402,+
chr13,32833580,32833599,+
chr13,32966512,32966534,+
chr13,33965574,33965624,+
chr13,34002218,34002237,+
chr13,34090584,34090600,+
chr13,34837803,34837835,+
chr13,34838122,34838166,+
chr13,34874605,34874619,+
chr13,34914888,34914902,+
chr13,34993423,34993477,+
chr13,36117162,36117220,+
chr13,36117261,36117280,+
chr13,36807780,36807802,+
chr13,36808106,36808125,+
chr13,36808293,36808307,+
chr13,36955241,36955264,+
chr13,37148535,37148549,+
chr13,37148587,37148602,+
chr13,37148717,37148739,+
chr13,37434475,37434494,+
chr13,37532896,37532918,+
chr13,37538137,37538166,+
chr13,37994458,37994484,+
chr13,38036723,38036758,+
chr13,38937047,38937071,+
chr13,38938819,38938839,+
chr13,41000826,41000870,+
chr13,41249322,41249336,+
chr13,41359218,41359235,+
chr13,41372510,41372530,+
chr13,41487897,41487912,+
chr13,41583907,41583921,+
chr13,41929930,41929946,+
chr13,41932130,41932144,+
chr13,41932891,41932910,+
chr13,41946318,41946346,+
chr13,41948869,41948905,+
chr13,42050040,42050064,+
chr13,42050212,42050245,+
chr13,42103511,42103527,+
chr13,43269471,43269485,+
chr13,43304450,43304466,+
chr13,43442732,43442751,+
chr13,43452259,43452297,+
chr13,43550356,43550370,+
chr13,43554772,43554808,+
chr13,43898502,43898518,+
chr13,43932161,43932177,+
chr13,43962235,43962254,+
chr13,44088661,44088676,+
chr13,44292795,44292809,+
chr13,44594032,44594046,+
chr13,44594221,44594242,+
chr13,44635177,44635191,+
chr13,44635267,44635315,+
chr13,44811888,44811907,+
chr13,44985378,44985403,+
chr13,44985476,44985495,+
chr13,45048634,45048743,+
chr13,45048744,45049115,+
chr13,45156552,45156575,+
chr13,45157319,45157335,+
chr13,45371668,45371718,+
chr13,45371870,45371889,+
chr13,45391627,45391649,+
chr13,45392036,45392052,+
chr13,45442818,45442834,+
chr13,45691941,45691989,+
chr13,45852456,45852475,+
chr13,45870130,45870149,+
chr13,45870595,45870615,+
chr13,45875518,45875537,+
chr13,45876065,45876081,+
chr13,45876306,45876320,+
chr13,45876639,45876659,+
chr13,45877335,45877360,+
chr13,45889626,45889641,+
chr13,45903668,45903708,+
chr13,45922882,45922901,+
chr13,45962983,45963002,+
chr13,45963147,45963176,+
chr13,45963356,45963375,+
chr13,45966471,45966509,+
chr13,46340292,46340311,+
chr13,46360513,46360532,+
chr13,46360540,46360554,+
chr13,46616564,46616582,+
chr13,46618935,46618949,+
chr13,46619172,46619209,+
chr13,46619238,46619252,+
chr13,46725114,46725146,+
chr13,46730616,46730644,+
chr13,46734162,46734184,+
chr13,46735160,46735215,+
chr13,46735744,46735758,+
chr13,46735987,46736001,+
chr13,46736533,46736561,+
chr13,46736879,46736901,+
chr13,46780151,46780175,+
chr13,46798207,46798239,+
chr13,46923227,46923257,+
chr13,47021637,47021766,+
chr13,48513643,48513671,+
chr13,48863650,48863669,+
chr13,48863997,48864026,+
chr13,48869740,48869759,+
chr13,48978003,48978017,+
chr13,48978018,48978032,+
chr13,48994859,48994874,+
chr13,49090412,49090431,+
chr13,49247664,49247679,+
chr13,49681836,49681856,+
chr13,51637795,51637822,+
chr13,51638445,51638464,+
chr13,51644743,51644757,+
chr13,51736745,51736759,+
chr13,51749389,51749423,+
chr13,51749604,51749637,+
chr13,51753936,51753955,+
chr13,51754115,51754141,+
chr13,51755886,51755905,+
chr13,51757272,51757292,+
chr13,51757392,51757416,+
chr13,51763795,51763832,+
chr13,51768027,51768055,+
chr13,51775403,51775417,+
chr13,51775506,51775543,+
chr13,51792533,51792547,+
chr13,51800563,51800585,+
chr13,51800651,51800680,+
chr13,51816290,51816310,+
chr13,51846296,51846321,+
chr13,51886134,51886174,+
chr13,51958775,51958806,+
chr13,51958807,51958874,+
chr13,51964483,51964499,+
chr13,52003991,52004011,+
chr13,52024790,52024821,+
chr13,52084566,52084585,+
chr13,52165762,52165781,+
chr13,52628066,52628082,+
chr13,52628088,52628102,+
chr13,52635894,52635908,+
chr13,52922178,52922197,+
chr13,52929120,52929134,+
chr13,52930099,52930115,+
chr13,52983105,52983122,+
chr13,54187731,54187765,+
chr13,54188230,54188258,+
chr13,54188261,54188284,+
chr13,54209581,54209600,+
chr13,54687232,54687254,+
chr13,54688592,54688615,+
chr13,54988116,54988132,+
chr13,54988160,54988176,+
chr13,55017405,55017421,+
chr13,55018147,55018166,+
chr13,55018474,55018490,+
chr13,55099866,55099880,+
chr13,55100413,55100432,+
chr13,55105149,55105173,+
chr13,55328176,55328198,+
chr13,55431541,55431577,+
chr13,55592821,55592841,+
chr13,55600533,55600547,+
chr13,55716378,55716397,+
chr13,55726875,55726891,+
chr13,55726901,55726939,+
chr13,55727054,55727077,+
chr13,55727643,55727662,+
chr13,55727717,55727736,+
chr13,56141693,56141708,+
chr13,56153732,56153794,+
chr13,56476788,56476807,+
chr13,56546214,56546228,+
chr13,56546334,56546578,+
chr13,58126506,58126526,+
chr13,58126838,58126857,+
chr13,58126936,58126950,+
chr13,58127189,58127204,+
chr13,58158184,58158200,+
chr13,58158252,58158271,+
chr13,58158357,58158373,+
chr13,58359703,58359722,+
chr13,58472031,58472050,+
chr13,59584869,59584891,+
chr13,59584922,59584936,+
chr13,59585014,59585033,+
chr13,59656773,59656788,+
chr13,59668420,59668436,+
chr13,59669130,59669152,+
chr13,59669237,59669261,+
chr13,59672462,59672476,+
chr13,59790097,59790167,+
chr13,59822300,59822314,+
chr13,59841172,59841208,+
chr13,60839446,60839495,+
chr13,60839678,60839739,+
chr13,60848591,60848611,+
chr13,60848682,60848696,+
chr13,60848785,60848812,+
chr13,60849061,60849080,+
chr13,60849293,60849308,+
chr13,60849643,60849730,+
chr13,60849823,60849845,+
chr13,62383131,62383150,+
chr13,62466758,62466782,+
chr13,62558538,62558557,+
chr13,62624089,62624108,+
chr13,62653154,62653173,+
chr13,62684889,62684908,+
chr13,62785737,62785756,+
chr13,62856254,62856270,+
chr13,63223775,63223820,+
chr13,63223838,63223855,+
chr13,63411254,63411276,+
chr13,63431004,63431028,+
chr13,63528175,63528189,+
chr13,63528871,63528917,+
chr13,63562623,63562658,+
chr13,63567489,63567521,+
chr13,63567730,63567763,+
chr13,63814733,63814747,+
chr13,63886797,63886836,+
chr13,64129644,64129671,+
chr13,64161328,64161342,+
chr13,64250388,64250407,+
chr13,64252806,64252826,+
chr13,64253042,64253057,+
chr13,64299301,64299316,+
chr13,64299378,64299392,+
chr13,64300125,64300144,+
chr13,64300218,64300239,+
chr13,66932544,66932565,+
chr13,67060596,67060618,+
chr13,67081514,67081540,+
chr13,67269753,67269793,+
chr13,67269798,67269817,+
chr13,67526475,67526491,+
chr13,67553483,67553499,+
chr13,67729607,67729626,+
chr13,67892633,67892647,+
chr13,73603841,73603860,+
chr13,73702470,73702493,+
chr13,73703388,73703412,+
chr13,73704271,73704285,+
chr13,73714380,73714395,+
chr13,73725089,73725115,+
chr13,73737878,73737894,+
chr13,74208324,74208344,+
chr13,74209186,74209218,+
chr13,74462670,74462684,+
chr13,74617291,74617305,+
chr13,74639121,74639137,+
chr13,74639307,74639337,+
chr13,74639613,74639639,+
chr13,74769797,74769822,+
chr13,74770420,74770438,+
chr13,74770927,74770942,+
chr13,74963595,74963674,+
chr13,74963751,74963765,+
chr13,74963781,74963797,+
chr13,75034757,75034777,+
chr13,75034854,75034868,+
chr13,75266112,75266193,+
chr13,75824705,75824719,+
chr13,75844298,75844312,+
chr13,76019365,76019385,+
chr13,76098482,76098497,+
chr13,76098607,76098623,+
chr13,77710539,77710589,+
chr13,80874795,80874814,+
chr13,80875098,80875112,+
chr13,80875171,80875187,+
chr13,80881747,80881761,+
chr13,80882240,80882260,+
chr13,80886688,80886704,+
chr13,81176084,81176121,+
